geoid,tract_name,borough,B19013_E001,B19013_M001
1400000US36061004001,"Census Tract 40.01, New York County, New York",Manhattan,150661,23201
1400000US36061004002,"Census Tract 40.02, New York County, New York",Manhattan,196833,90450
1400000US36061004100,"Census Tract 41, New York County, New York",Manhattan,101893,30733
1400000US36061004200,"Census Tract 42, New York County, New York",Manhattan,131083,81656
1400000US36061004300,"Census Tract 43, New York County, New York",Manhattan,122730,48504
1400000US36061004400,"Census Tract 44, New York County, New York",Manhattan,153280,36272
1400000US36061004500,"Census Tract 45, New York County, New York",Manhattan,170714,58078
1400000US36061004700,"Census Tract 47, New York County, New York",Manhattan,148750,52480
1400000US36061004800,"Census Tract 48, New York County, New York",Manhattan,161973,27530
1400000US36061004900,"Census Tract 49, New York County, New York",Manhattan,146967,24221
1400000US36061005000,"Census Tract 50, New York County, New York",Manhattan,205250,41717
1400000US36061005200,"Census Tract 52, New York County, New York",Manhattan,238750,43699
1400000US36061005400,"Census Tract 54, New York County, New York",Manhattan,124732,34244
1400000US36061005501,"Census Tract 55.01, New York County, New York",Manhattan,214306,62882
1400000US36061005502,"Census Tract 55.02, New York County, New York",Manhattan,179844,115466
1400000US36061005600,"Census Tract 56, New York County, New York",Manhattan,183068,131261
1400000US36061005700,"Census Tract 57, New York County, New York",Manhattan,201116,59318
1400000US36061005800,"Census Tract 58, New York County, New York",Manhattan,206827,62119
1400000US36061005900,"Census Tract 59, New York County, New York",Manhattan,181375,54586
1400000US36061006000,"Census Tract 60, New York County, New York",Manhattan,202600,52063
1400000US36061006100,"Census Tract 61, New York County, New York",Manhattan,179167,73442
1400000US36061006200,"Census Tract 62, New York County, New York",Manhattan,104255,9840
1400000US36061006300,"Census Tract 63, New York County, New York",Manhattan,173995,62002
1400000US36061006400,"Census Tract 64, New York County, New York",Manhattan,130385,46651
1400000US36061006500,"Census Tract 65, New York County, New York",Manhattan,133781,33077
1400000US36061006600,"Census Tract 66, New York County, New York",Manhattan,101990,22221
1400000US36061006700,"Census Tract 67, New York County, New York",Manhattan,131304,35398
1400000US36061006800,"Census Tract 68, New York County, New York",Manhattan,128919,43666
1400000US36061006900,"Census Tract 69, New York County, New York",Manhattan,238563,59976
1400000US36061007001,"Census Tract 70.01, New York County, New York",Manhattan,163287,93004
1400000US36061007002,"Census Tract 70.02, New York County, New York",Manhattan,154965,39282
1400000US36061007100,"Census Tract 71, New York County, New York",Manhattan,150449,36423
1400000US36061007200,"Census Tract 72, New York County, New York",Manhattan,136979,31435
1400000US36061007300,"Census Tract 73, New York County, New York",Manhattan,175590,58176
1400000US36061007400,"Census Tract 74, New York County, New York",Manhattan,215511,21275
1400000US36061007500,"Census Tract 75, New York County, New York",Manhattan,187647,94853
1400000US36061007600,"Census Tract 76, New York County, New York",Manhattan,193644,15300
1400000US36061007700,"Census Tract 77, New York County, New York",Manhattan,230044,63331
1400000US36061007800,"Census Tract 78, New York County, New York",Manhattan,134092,58529
1400000US36061007900,"Census Tract 79, New York County, New York",Manhattan,200079,47036
1400000US36061008000,"Census Tract 80, New York County, New York",Manhattan,177105,23129
1400000US36061008100,"Census Tract 81, New York County, New York",Manhattan,134538,28288
1400000US36061008200,"Census Tract 82, New York County, New York",Manhattan,162143,113796
1400000US36061008300,"Census Tract 83, New York County, New York",Manhattan,75000,28510
1400000US36061008400,"Census Tract 84, New York County, New York",Manhattan,231546,36530
1400000US36061008601,"Census Tract 86.01, New York County, New York",Manhattan,145054,41234
1400000US36061008602,"Census Tract 86.02, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061008603,"Census Tract 86.03, New York County, New York",Manhattan,200735,23977
1400000US36061008700,"Census Tract 87, New York County, New York",Manhattan,150384,16172
1400000US36061008800,"Census Tract 88, New York County, New York",Manhattan,112782,37605
1400000US36061008900,"Census Tract 89, New York County, New York",Manhattan,102260,35627
1400000US36061009000,"Census Tract 90, New York County, New York",Manhattan,156381,24262
1400000US36061009100,"Census Tract 91, New York County, New York",Manhattan,160866,68641
1400000US36061009200,"Census Tract 92, New York County, New York",Manhattan,166638,35228
1400000US36061009300,"Census Tract 93, New York County, New York",Manhattan,122586,52654
1400000US36061009400,"Census Tract 94, New York County, New York",Manhattan,81875,26703
1400000US36061009500,"Census Tract 95, New York County, New York",Manhattan,222321,67663
1400000US36061009600,"Census Tract 96, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061009700,"Census Tract 97, New York County, New York",Manhattan,71537,13839
1400000US36061009800,"Census Tract 98, New York County, New York",Manhattan,171745,46415
1400000US36061009901,"Census Tract 99.01, New York County, New York",Manhattan,250001,-333333333
1400000US36061009902,"Census Tract 99.02, New York County, New York",Manhattan,162845,42365
1400000US36061009903,"Census Tract 99.03, New York County, New York",Manhattan,187596,105568
1400000US36061010000,"Census Tract 100, New York County, New York",Manhattan,99875,48199
1400000US36061010100,"Census Tract 101, New York County, New York",Manhattan,108304,48365
1400000US36061010200,"Census Tract 102, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061010300,"Census Tract 103, New York County, New York",Manhattan,180200,70219
1400000US36061010400,"Census Tract 104, New York County, New York",Manhattan,193026,63232
1400000US36061010601,"Census Tract 106.01, New York County, New York",Manhattan,249091,40147
1400000US36061010602,"Census Tract 106.02, New York County, New York",Manhattan,207717,62163
1400000US36061010801,"Census Tract 108.01, New York County, New York",Manhattan,160719,40696
1400000US36061010802,"Census Tract 108.02, New York County, New York",Manhattan,134004,63768
1400000US36061010803,"Census Tract 108.03, New York County, New York",Manhattan,119178,16649
1400000US36061010900,"Census Tract 109, New York County, New York",Manhattan,163542,21279
1400000US36061011000,"Census Tract 110, New York County, New York",Manhattan,150164,20582
1400000US36061011100,"Census Tract 111, New York County, New York",Manhattan,104451,37697
1400000US36061011201,"Census Tract 112.01, New York County, New York",Manhattan,163750,57434
1400000US36061011202,"Census Tract 112.02, New York County, New York",Manhattan,211563,79745
1400000US36061011203,"Census Tract 112.03, New York County, New York",Manhattan,167083,60162
1400000US36061011300,"Census Tract 113, New York County, New York",Manhattan,93750,53777
1400000US36061011401,"Census Tract 114.01, New York County, New York",Manhattan,155809,130902
1400000US36061011402,"Census Tract 114.02, New York County, New York",Manhattan,206818,76138
1400000US36061011500,"Census Tract 115, New York County, New York",Manhattan,138750,69371
1400000US36061011600,"Census Tract 116, New York County, New York",Manhattan,90212,50474
1400000US36061011700,"Census Tract 117, New York County, New York",Manhattan,116048,11703
1400000US36061011800,"Census Tract 118, New York County, New York",Manhattan,139332,44862
1400000US36061011900,"Census Tract 119, New York County, New York",Manhattan,18050,6797
1400000US36061012000,"Census Tract 120, New York County, New York",Manhattan,192644,88500
1400000US36061012101,"Census Tract 121.01, New York County, New York",Manhattan,63690,14209
1400000US36061012102,"Census Tract 121.02, New York County, New York",Manhattan,62727,18362
1400000US36061012200,"Census Tract 122, New York County, New York",Manhattan,222909,57068
1400000US36061012400,"Census Tract 124, New York County, New York",Manhattan,120709,27428
1400000US36061012500,"Census Tract 125, New York County, New York",Manhattan,171250,99057
1400000US36061012601,"Census Tract 126.01, New York County, New York",Manhattan,136781,41238
1400000US36061012602,"Census Tract 126.02, New York County, New York",Manhattan,232600,41410
1400000US36061012700,"Census Tract 127, New York County, New York",Manhattan,120214,27548
1400000US36061012800,"Census Tract 128, New York County, New York",Manhattan,220256,54508
1400000US36061012901,"Census Tract 129.01, New York County, New York",Manhattan,110917,29012
1400000US36061012902,"Census Tract 129.02, New York County, New York",Manhattan,128625,30207
1400000US36061013000,"Census Tract 130, New York County, New York",Manhattan,212414,66386
1400000US36061013100,"Census Tract 131, New York County, New York",Manhattan,136346,50760
1400000US36061013201,"Census Tract 132.01, New York County, New York",Manhattan,162054,59169
1400000US36061013202,"Census Tract 132.02, New York County, New York",Manhattan,101836,15194
1400000US36061013203,"Census Tract 132.03, New York County, New York",Manhattan,122083,44871
1400000US36061013300,"Census Tract 133, New York County, New York",Manhattan,156829,56806
1400000US36061013400,"Census Tract 134, New York County, New York",Manhattan,122163,32888
1400000US36061013501,"Census Tract 135.01, New York County, New York",Manhattan,99265,31195
1400000US36061013502,"Census Tract 135.02, New York County, New York",Manhattan,95693,50945
1400000US36061013601,"Census Tract 136.01, New York County, New York",Manhattan,250001,-333333333
1400000US36061013602,"Census Tract 136.02, New York County, New York",Manhattan,188628,78268
1400000US36061013603,"Census Tract 136.03, New York County, New York",Manhattan,171912,72184
1400000US36061013604,"Census Tract 136.04, New York County, New York",Manhattan,168970,39497
1400000US36061013700,"Census Tract 137, New York County, New York",Manhattan,167929,40349
1400000US36061013800,"Census Tract 138, New York County, New York",Manhattan,141343,21971
1400000US36061013900,"Census Tract 139, New York County, New York",Manhattan,108071,24577
1400000US36061014000,"Census Tract 140, New York County, New York",Manhattan,220066,69262
1400000US36061014200,"Census Tract 142, New York County, New York",Manhattan,250001,-333333333
1400000US36061014300,"Census Tract 143, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061014401,"Census Tract 144.01, New York County, New York",Manhattan,202966,59377
1400000US36061014402,"Census Tract 144.02, New York County, New York",Manhattan,163086,43205
1400000US36061014500,"Census Tract 145, New York County, New York",Manhattan,186389,36493
1400000US36061014601,"Census Tract 146.01, New York County, New York",Manhattan,139000,54441
1400000US36061014602,"Census Tract 146.02, New York County, New York",Manhattan,132457,34131
1400000US36061014700,"Census Tract 147, New York County, New York",Manhattan,202250,69651
1400000US36061014801,"Census Tract 148.01, New York County, New York",Manhattan,202670,24514
1400000US36061014802,"Census Tract 148.02, New York County, New York",Manhattan,179304,25575
1400000US36061014900,"Census Tract 149, New York County, New York",Manhattan,184896,37443
1400000US36061015001,"Census Tract 150.01, New York County, New York",Manhattan,194659,65428
1400000US36061015002,"Census Tract 150.02, New York County, New York",Manhattan,243480,29014
1400000US36061015101,"Census Tract 151.01, New York County, New York",Manhattan,44107,32122
1400000US36061015102,"Census Tract 151.02, New York County, New York",Manhattan,163274,88391
1400000US36061015200,"Census Tract 152, New York County, New York",Manhattan,114940,61612
1400000US36061015301,"Census Tract 153.01, New York County, New York",Manhattan,186949,62566
1400000US36061015302,"Census Tract 153.02, New York County, New York",Manhattan,189453,68564
1400000US36061015401,"Census Tract 154.01, New York County, New York",Manhattan,122860,39236
1400000US36061015402,"Census Tract 154.02, New York County, New York",Manhattan,147589,72808
1400000US36061015403,"Census Tract 154.03, New York County, New York",Manhattan,129848,53677
1400000US36061015501,"Census Tract 155.01, New York County, New York",Manhattan,186563,76594
1400000US36061015502,"Census Tract 155.02, New York County, New York",Manhattan,177841,79121
1400000US36061015601,"Census Tract 156.01, New York County, New York",Manhattan,127741,24314
1400000US36061015602,"Census Tract 156.02, New York County, New York",Manhattan,75147,63782
1400000US36061015700,"Census Tract 157, New York County, New York",Manhattan,163712,23128
1400000US36061015801,"Census Tract 158.01, New York County, New York",Manhattan,177750,30899
1400000US36061015802,"Census Tract 158.02, New York County, New York",Manhattan,95391,31060
1400000US36061015900,"Census Tract 159, New York County, New York",Manhattan,156830,42943
1400000US36061016001,"Census Tract 160.01, New York County, New York",Manhattan,250001,-333333333
1400000US36061016002,"Census Tract 160.02, New York County, New York",Manhattan,121216,42393
1400000US36061016100,"Census Tract 161, New York County, New York",Manhattan,179179,57003
1400000US36061016200,"Census Tract 162, New York County, New York",Manhattan,21942,10174
1400000US36061016300,"Census Tract 163, New York County, New York",Manhattan,137829,73463
1400000US36061016400,"Census Tract 164, New York County, New York",Manhattan,26544,8591
1400000US36061016500,"Census Tract 165, New York County, New York",Manhattan,213661,49547
1400000US36061016600,"Census Tract 166, New York County, New York",Manhattan,50231,26708
1400000US36061016700,"Census Tract 167, New York County, New York",Manhattan,250001,-333333333
1400000US36061016800,"Census Tract 168, New York County, New York",Manhattan,38833,11860
1400000US36061016900,"Census Tract 169, New York County, New York",Manhattan,184268,39626
1400000US36061017000,"Census Tract 170, New York County, New York",Manhattan,40027,13586
1400000US36061017100,"Census Tract 171, New York County, New York",Manhattan,149587,23494
1400000US36061017200,"Census Tract 172, New York County, New York",Manhattan,34024,11504
1400000US36061017300,"Census Tract 173, New York County, New York",Manhattan,162625,37676
1400000US36061017401,"Census Tract 174.01, New York County, New York",Manhattan,37975,9172
1400000US36061017402,"Census Tract 174.02, New York County, New York",Manhattan,81364,28130
1400000US36061017500,"Census Tract 175, New York County, New York",Manhattan,154118,44062
1400000US36061017700,"Census Tract 177, New York County, New York",Manhattan,108429,42228
1400000US36061017800,"Census Tract 178, New York County, New York",Manhattan,56875,32900
1400000US36061017900,"Census Tract 179, New York County, New York",Manhattan,168859,73801
1400000US36061018000,"Census Tract 180, New York County, New York",Manhattan,50560,27785
1400000US36061018100,"Census Tract 181, New York County, New York",Manhattan,114966,26698
1400000US36061018200,"Census Tract 182, New York County, New York",Manhattan,38942,21436
1400000US36061018300,"Census Tract 183, New York County, New York",Manhattan,149367,37019
1400000US36061018400,"Census Tract 184, New York County, New York",Manhattan,51866,18973
1400000US36061018500,"Census Tract 185, New York County, New York",Manhattan,162188,63981
1400000US36061018600,"Census Tract 186, New York County, New York",Manhattan,50862,20209
1400000US36061018700,"Census Tract 187, New York County, New York",Manhattan,145459,41776
1400000US36061018800,"Census Tract 188, New York County, New York",Manhattan,27237,12020
1400000US36061018900,"Census Tract 189, New York County, New York",Manhattan,44263,23407
1400000US36061019000,"Census Tract 190, New York County, New York",Manhattan,121438,16576
1400000US36061019100,"Census Tract 191, New York County, New York",Manhattan,142500,30586
1400000US36061019200,"Census Tract 192, New York County, New York",Manhattan,19525,11954
1400000US36061019300,"Census Tract 193, New York County, New York",Manhattan,67090,18243
1400000US36061019400,"Census Tract 194, New York County, New York",Manhattan,45750,9131
1400000US36061019500,"Census Tract 195, New York County, New York",Manhattan,122103,12984
1400000US36061019600,"Census Tract 196, New York County, New York",Manhattan,28069,13872
1400000US36061019701,"Census Tract 197.01, New York County, New York",Manhattan,57292,14267
1400000US36061019702,"Census Tract 197.02, New York County, New York",Manhattan,111250,36545
1400000US36061019800,"Census Tract 198, New York County, New York",Manhattan,108250,32869
1400000US36061019900,"Census Tract 199, New York County, New York",Manhattan,83929,31685
1400000US36061020000,"Census Tract 200, New York County, New York",Manhattan,57034,41254
1400000US36061020101,"Census Tract 201.01, New York County, New York",Manhattan,152250,107329
1400000US36061020102,"Census Tract 201.02, New York County, New York",Manhattan,83375,36894
1400000US36061020300,"Census Tract 203, New York County, New York",Manhattan,67528,22360
1400000US36061020500,"Census Tract 205, New York County, New York",Manhattan,196576,43227
1400000US36061020600,"Census Tract 206, New York County, New York",Manhattan,50864,21944
1400000US36061020701,"Census Tract 207.01, New York County, New York",Manhattan,92788,17296
1400000US36061020800,"Census Tract 208, New York County, New York",Manhattan,73197,25877
1400000US36061020901,"Census Tract 209.01, New York County, New York",Manhattan,25357,12432
1400000US36061021000,"Census Tract 210, New York County, New York",Manhattan,43645,18045
1400000US36061021100,"Census Tract 211, New York County, New York",Manhattan,65753,15436
1400000US36061021200,"Census Tract 212, New York County, New York",Manhattan,69702,42196
1400000US36061021303,"Census Tract 213.03, New York County, New York",Manhattan,57119,8578
1400000US36061021400,"Census Tract 214, New York County, New York",Manhattan,51068,13818
1400000US36061021500,"Census Tract 215, New York County, New York",Manhattan,56884,4997
1400000US36061021600,"Census Tract 216, New York County, New York",Manhattan,73831,12937
1400000US36061021703,"Census Tract 217.03, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061021800,"Census Tract 218, New York County, New York",Manhattan,47193,38071
1400000US36061021900,"Census Tract 219, New York County, New York",Manhattan,21938,8640
1400000US36061022000,"Census Tract 220, New York County, New York",Manhattan,74151,39274
1400000US36061022102,"Census Tract 221.02, New York County, New York",Manhattan,67669,14043
1400000US36061022200,"Census Tract 222, New York County, New York",Manhattan,84071,40632
1400000US36061022301,"Census Tract 223.01, New York County, New York",Manhattan,50668,8633
1400000US36061022302,"Census Tract 223.02, New York County, New York",Manhattan,50238,11965
1400000US36061022400,"Census Tract 224, New York County, New York",Manhattan,19326,6561
1400000US36061022500,"Census Tract 225, New York County, New York",Manhattan,53424,29324
1400000US36061022600,"Census Tract 226, New York County, New York",Manhattan,86559,21376
1400000US36061022700,"Census Tract 227, New York County, New York",Manhattan,63574,15050
1400000US36061022800,"Census Tract 228, New York County, New York",Manhattan,63413,36253
1400000US36061022900,"Census Tract 229, New York County, New York",Manhattan,60346,24459
1400000US36061023000,"Census Tract 230, New York County, New York",Manhattan,27860,18575
1400000US36061023100,"Census Tract 231, New York County, New York",Manhattan,69949,18258
1400000US36061023200,"Census Tract 232, New York County, New York",Manhattan,27967,8680
1400000US36061023300,"Census Tract 233, New York County, New York",Manhattan,84927,16595
1400000US36061023400,"Census Tract 234, New York County, New York",Manhattan,62346,21285
1400000US36061023501,"Census Tract 235.01, New York County, New York",Manhattan,71893,16527
1400000US36061023502,"Census Tract 235.02, New York County, New York",Manhattan,44491,5101
1400000US36061023600,"Census Tract 236, New York County, New York",Manhattan,43679,4886
1400000US36061023700,"Census Tract 237, New York County, New York",Manhattan,60404,21724
1400000US36061023802,"Census Tract 238.02, New York County, New York",Manhattan,100870,17926
1400000US36061023803,"Census Tract 238.03, New York County, New York",Manhattan,80724,25144
1400000US36061023804,"Census Tract 238.04, New York County, New York",Manhattan,183536,60521
1400000US36061023900,"Census Tract 239, New York County, New York",Manhattan,48816,3523
1400000US36061024000,"Census Tract 240, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061024100,"Census Tract 241, New York County, New York",Manhattan,59500,11736
1400000US36061024200,"Census Tract 242, New York County, New York",Manhattan,42617,6718
1400000US36061024301,"Census Tract 243.01, New York County, New York",Manhattan,74226,21822
1400000US36061024302,"Census Tract 243.02, New York County, New York",Manhattan,23574,4829
1400000US36061024500,"Census Tract 245, New York County, New York",Manhattan,51403,10241
1400000US36061024700,"Census Tract 247, New York County, New York",Manhattan,83605,43039
1400000US36061024900,"Census Tract 249, New York County, New York",Manhattan,68000,23640
1400000US36061025100,"Census Tract 251, New York County, New York",Manhattan,37839,11536
1400000US36061025300,"Census Tract 253, New York County, New York",Manhattan,72763,3184
1400000US36061025500,"Census Tract 255, New York County, New York",Manhattan,78315,28163
1400000US36061025700,"Census Tract 257, New York County, New York",Manhattan,104033,60098
1400000US36061025900,"Census Tract 259, New York County, New York",Manhattan,79429,25476
1400000US36061026100,"Census Tract 261, New York County, New York",Manhattan,40352,10553
1400000US36061026300,"Census Tract 263, New York County, New York",Manhattan,67024,11278
1400000US36061026500,"Census Tract 265, New York County, New York",Manhattan,92434,32796
1400000US36061026700,"Census Tract 267, New York County, New York",Manhattan,51250,8833
1400000US36061026900,"Census Tract 269, New York County, New York",Manhattan,52389,28201
1400000US36061027100,"Census Tract 271, New York County, New York",Manhattan,71595,15407
1400000US36061027300,"Census Tract 273, New York County, New York",Manhattan,122654,9390
1400000US36061027500,"Census Tract 275, New York County, New York",Manhattan,170000,94139
1400000US36061027700,"Census Tract 277, New York County, New York",Manhattan,58086,32149
1400000US36061027900,"Census Tract 279, New York County, New York",Manhattan,68596,11526
1400000US36061028100,"Census Tract 281, New York County, New York",Manhattan,143194,60427
1400000US36061028300,"Census Tract 283, New York County, New York",Manhattan,64803,18445
1400000US36061028500,"Census Tract 285, New York County, New York",Manhattan,51026,20758
1400000US36061028700,"Census Tract 287, New York County, New York",Manhattan,89476,18385
1400000US36061029100,"Census Tract 291, New York County, New York",Manhattan,62348,6348
1400000US36061029300,"Census Tract 293, New York County, New York",Manhattan,35987,8499
1400000US36061029500,"Census Tract 295, New York County, New York",Manhattan,87108,20437
1400000US36061029700,"Census Tract 297, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061029900,"Census Tract 299, New York County, New York",Manhattan,34731,14561
1400000US36061030300,"Census Tract 303, New York County, New York",Manhattan,94208,22205
1400000US36061030700,"Census Tract 307, New York County, New York",Manhattan,108073,21321
1400000US36061030900,"Census Tract 309, New York County, New York",Manhattan,40438,17887
1400000US36061031100,"Census Tract 311, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061031703,"Census Tract 317.03, New York County, New York",Manhattan,250001,-333333333
1400000US36061031704,"Census Tract 317.04, New York County, New York",Manhattan,218917,89703
1400000US36061031900,"Census Tract 319, New York County, New York",Manhattan,-666666666,-222222222
1400000US36081000101,"Census Tract 1.01, Queens County, New York",Queens,134304,45183
1400000US36081000102,"Census Tract 1.02, Queens County, New York",Queens,213135,12911
1400000US36081000103,"Census Tract 1.03, Queens County, New York",Queens,-666666666,-222222222
1400000US36081000104,"Census Tract 1.04, Queens County, New York",Queens,-666666666,-222222222
1400000US36081000200,"Census Tract 2, Queens County, New York",Queens,84643,37121
1400000US36081000400,"Census Tract 4, Queens County, New York",Queens,74107,20691
1400000US36081000600,"Census Tract 6, Queens County, New York",Queens,101042,37021
1400000US36081000701,"Census Tract 7.01, Queens County, New York",Queens,136875,26703
1400000US36081000702,"Census Tract 7.02, Queens County, New York",Queens,132368,25075
1400000US36081000800,"Census Tract 8, Queens County, New York",Queens,111856,17378
1400000US36081001000,"Census Tract 10, Queens County, New York",Queens,85625,20015
1400000US36081001200,"Census Tract 12, Queens County, New York",Queens,86524,12222
1400000US36081001400,"Census Tract 14, Queens County, New York",Queens,80456,36147
1400000US36081001600,"Census Tract 16, Queens County, New York",Queens,77500,10429
1400000US36081001800,"Census Tract 18, Queens County, New York",Queens,118694,57160
1400000US36081001901,"Census Tract 19.01, Queens County, New York",Queens,232109,74711
1400000US36081001902,"Census Tract 19.02, Queens County, New York",Queens,171458,69980
1400000US36081001903,"Census Tract 19.03, Queens County, New York",Queens,172986,35621
1400000US36081002000,"Census Tract 20, Queens County, New York",Queens,138750,32703
1400000US36081002200,"Census Tract 22, Queens County, New York",Queens,71667,17925
1400000US36081002400,"Census Tract 24, Queens County, New York",Queens,88421,25329
1400000US36081002500,"Census Tract 25, Queens County, New York",Queens,26044,7176
1400000US36081002600,"Census Tract 26, Queens County, New York",Queens,135267,12970
1400000US36081002800,"Census Tract 28, Queens County, New York",Queens,89545,10099
1400000US36081003000,"Census Tract 30, Queens County, New York",Queens,120417,51280
1400000US36081003100,"Census Tract 31, Queens County, New York",Queens,121908,33196
1400000US36081003200,"Census Tract 32, Queens County, New York",Queens,130160,25100
1400000US36081003301,"Census Tract 33.01, Queens County, New York",Queens,152056,30616
1400000US36081003302,"Census Tract 33.02, Queens County, New York",Queens,80385,45539
1400000US36081003400,"Census Tract 34, Queens County, New York",Queens,74922,23057
1400000US36081003600,"Census Tract 36, Queens County, New York",Queens,64459,40626
1400000US36081003700,"Census Tract 37, Queens County, New York",Queens,-666666666,-222222222
1400000US36081003800,"Census Tract 38, Queens County, New York",Queens,86146,20802
1400000US36081003900,"Census Tract 39, Queens County, New York",Queens,59988,15352
1400000US36081004001,"Census Tract 40.01, Queens County, New York",Queens,92500,19441
1400000US36081004002,"Census Tract 40.02, Queens County, New York",Queens,49379,2649
1400000US36081004200,"Census Tract 42, Queens County, New York",Queens,67270,41110
1400000US36081004300,"Census Tract 43, Queens County, New York",Queens,26814,10282
1400000US36081004401,"Census Tract 44.01, Queens County, New York",Queens,61920,30686
1400000US36081004500,"Census Tract 45, Queens County, New York",Queens,97462,18527
1400000US36081004700,"Census Tract 47, Queens County, New York",Queens,56333,18716
1400000US36081005000,"Census Tract 50, Queens County, New York",Queens,-666666666,-222222222
1400000US36081005100,"Census Tract 51, Queens County, New York",Queens,90104,10417
1400000US36081005200,"Census Tract 52, Queens County, New York",Queens,76300,14194
1400000US36081005300,"Census Tract 53, Queens County, New York",Queens,113816,41118
1400000US36081005400,"Census Tract 54, Queens County, New York",Queens,78633,7920
1400000US36081005500,"Census Tract 55, Queens County, New York",Queens,81310,28859
1400000US36081005700,"Census Tract 57, Queens County, New York",Queens,94142,14241
1400000US36081005800,"Census Tract 58, Queens County, New York",Queens,91875,22985
1400000US36081005900,"Census Tract 59, Queens County, New York",Queens,76813,20047
1400000US36081006100,"Census Tract 61, Queens County, New York",Queens,106413,14373
1400000US36081006201,"Census Tract 62.01, Queens County, New York",Queens,61954,16704
1400000US36081006202,"Census Tract 62.02, Queens County, New York",Queens,91902,17216
1400000US36081006300,"Census Tract 63, Queens County, New York",Queens,137746,19564
1400000US36081006501,"Census Tract 65.01, Queens County, New York",Queens,94628,20314
1400000US36081006502,"Census Tract 65.02, Queens County, New York",Queens,80539,12427
1400000US36081006900,"Census Tract 69, Queens County, New York",Queens,121526,20779
1400000US36081007100,"Census Tract 71, Queens County, New York",Queens,89562,25637
1400000US36081007300,"Census Tract 73, Queens County, New York",Queens,101691,17510
1400000US36081007500,"Census Tract 75, Queens County, New York",Queens,79634,20801
1400000US36081007700,"Census Tract 77, Queens County, New York",Queens,139267,33772
1400000US36081007900,"Census Tract 79, Queens County, New York",Queens,111875,48712
1400000US36081008100,"Census Tract 81, Queens County, New York",Queens,122798,24974
1400000US36081008300,"Census Tract 83, Queens County, New York",Queens,94803,34961
1400000US36081008500,"Census Tract 85, Queens County, New York",Queens,82708,51325
1400000US36081008600,"Census Tract 86, Queens County, New York",Queens,89667,15640
1400000US36081008700,"Census Tract 87, Queens County, New York",Queens,-666666666,-222222222
1400000US36081008800,"Census Tract 88, Queens County, New York",Queens,127313,23742
1400000US36081009100,"Census Tract 91, Queens County, New York",Queens,99070,14813
1400000US36081009400,"Census Tract 94, Queens County, New York",Queens,73636,15536
1400000US36081009500,"Census Tract 95, Queens County, New York",Queens,127946,44253
1400000US36081009600,"Census Tract 96, Queens County, New York",Queens,124423,47799
1400000US36081009700,"Census Tract 97, Queens County, New York",Queens,121088,25935
1400000US36081009800,"Census Tract 98, Queens County, New York",Queens,84458,19223
1400000US36081009900,"Census Tract 99, Queens County, New York",Queens,-666666666,-222222222
1400000US36081010000,"Census Tract 100, Queens County, New York",Queens,114327,35955
1400000US36081010100,"Census Tract 101, Queens County, New York",Queens,147308,34925
1400000US36081010200,"Census Tract 102, Queens County, New York",Queens,107270,23592
1400000US36081010300,"Census Tract 103, Queens County, New York",Queens,84821,21927
1400000US36081010400,"Census Tract 104, Queens County, New York",Queens,95781,28308
1400000US36081010500,"Census Tract 105, Queens County, New York",Queens,65233,16115
1400000US36081010600,"Census Tract 106, Queens County, New York",Queens,121250,21869
1400000US36081010701,"Census Tract 107.01, Queens County, New York",Queens,-666666666,-222222222
1400000US36081010800,"Census Tract 108, Queens County, New York",Queens,108299,29013
1400000US36081011000,"Census Tract 110, Queens County, New York",Queens,77031,19935
1400000US36081011100,"Census Tract 111, Queens County, New York",Queens,111125,33771
1400000US36081011200,"Census Tract 112, Queens County, New York",Queens,69030,16290
1400000US36081011300,"Census Tract 113, Queens County, New York",Queens,87393,9287
1400000US36081011400,"Census Tract 114, Queens County, New York",Queens,121442,42086
1400000US36081011500,"Census Tract 115, Queens County, New York",Queens,113370,29698
1400000US36081011600,"Census Tract 116, Queens County, New York",Queens,71576,53323
1400000US36081011700,"Census Tract 117, Queens County, New York",Queens,125550,23344
1400000US36081011800,"Census Tract 118, Queens County, New York",Queens,86754,13576
1400000US36081011900,"Census Tract 119, Queens County, New York",Queens,84886,11011
1400000US36081012000,"Census Tract 120, Queens County, New York",Queens,82500,22748
1400000US36081012100,"Census Tract 121, Queens County, New York",Queens,108125,22087
1400000US36081012200,"Census Tract 122, Queens County, New York",Queens,118015,32491
1400000US36081012301,"Census Tract 123.01, Queens County, New York",Queens,106328,28256
1400000US36081012400,"Census Tract 124, Queens County, New York",Queens,71435,39415
1400000US36081012500,"Census Tract 125, Queens County, New York",Queens,93309,24617
1400000US36081012601,"Census Tract 126.01, Queens County, New York",Queens,82450,55698
1400000US36081012602,"Census Tract 126.02, Queens County, New York",Queens,79531,14583
1400000US36081012800,"Census Tract 128, Queens County, New York",Queens,103750,22054
