geoid,tract_name,borough,B25077_E001,B25077_M001
1400000US36061001002,"Census Tract 10.02, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061001200,"Census Tract 12, New York County, New York",Manhattan,820900,84396
1400000US36061001300,"Census Tract 13, New York County, New York",Manhattan,1045400,165236
1400000US36061001401,"Census Tract 14.01, New York County, New York",Manhattan,973600,97344
1400000US36061001402,"Census Tract 14.02, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061001501,"Census Tract 15.01, New York County, New York",Manhattan,930400,57969
1400000US36061001502,"Census Tract 15.02, New York County, New York",Manhattan,1301700,236480
1400000US36061001600,"Census Tract 16, New York County, New York",Manhattan,670000,89620
1400000US36061001800,"Census Tract 18, New York County, New York",Manhattan,875000,410102
1400000US36061002000,"Census Tract 20, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061002100,"Census Tract 21, New York County, New York",Manhattan,2000001,-333333333
1400000US36061002201,"Census Tract 22.01, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061002202,"Census Tract 22.02, New York County, New York",Manhattan,1122100,388295
1400000US36061002400,"Census Tract 24, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061002500,"Census Tract 25, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061002601,"Census Tract 26.01, New York County, New York",Manhattan,603200,115316
1400000US36061002602,"Census Tract 26.02, New York County, New York",Manhattan,804900,116845
1400000US36061002700,"Census Tract 27, New York County, New York",Manhattan,683400,67858
1400000US36061002800,"Census Tract 28, New York County, New York",Manhattan,696800,401731
1400000US36061002901,"Census Tract 29.01, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061002902,"Census Tract 29.02, New York County, New York",Manhattan,859600,416965
1400000US36061003001,"Census Tract 30.01, New York County, New York",Manhattan,1090400,537230
1400000US36061003002,"Census Tract 30.02, New York County, New York",Manhattan,745500,236035
1400000US36061003100,"Census Tract 31, New York County, New York",Manhattan,2000001,-333333333
1400000US36061003200,"Census Tract 32, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061003300,"Census Tract 33, New York County, New York",Manhattan,2000001,-333333333
1400000US36061003400,"Census Tract 34, New York County, New York",Manhattan,1097900,943807
1400000US36061003601,"Census Tract 36.01, New York County, New York",Manhattan,735800,647924
1400000US36061003602,"Census Tract 36.02, New York County, New York",Manhattan,2000001,-333333333
1400000US36061003700,"Census Tract 37, New York County, New York",Manhattan,2000001,-333333333
1400000US36061003800,"Census Tract 38, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061003900,"Census Tract 39, New York County, New York",Manhattan,2000001,-333333333
1400000US36061004001,"Census Tract 40.01, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061004002,"Census Tract 40.02, New York County, New York",Manhattan,1000000,195567
1400000US36061004100,"Census Tract 41, New York County, New York",Manhattan,2000001,-333333333
1400000US36061004200,"Census Tract 42, New York County, New York",Manhattan,1512300,309630
1400000US36061004300,"Census Tract 43, New York County, New York",Manhattan,1363600,690985
1400000US36061004400,"Census Tract 44, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061004500,"Census Tract 45, New York County, New York",Manhattan,2000001,-333333333
1400000US36061004700,"Census Tract 47, New York County, New York",Manhattan,2000001,-333333333
1400000US36061004800,"Census Tract 48, New York County, New York",Manhattan,861200,93182
1400000US36061004900,"Census Tract 49, New York County, New York",Manhattan,2000001,-333333333
1400000US36061005000,"Census Tract 50, New York County, New York",Manhattan,946300,71600
1400000US36061005200,"Census Tract 52, New York County, New York",Manhattan,1754200,321017
1400000US36061005400,"Census Tract 54, New York County, New York",Manhattan,1586200,276820
1400000US36061005501,"Census Tract 55.01, New York County, New York",Manhattan,1079800,176383
1400000US36061005502,"Census Tract 55.02, New York County, New York",Manhattan,1652800,681822
1400000US36061005600,"Census Tract 56, New York County, New York",Manhattan,1729000,270405
1400000US36061005700,"Census Tract 57, New York County, New York",Manhattan,2000001,-333333333
1400000US36061005800,"Census Tract 58, New York County, New York",Manhattan,2000001,-333333333
1400000US36061005900,"Census Tract 59, New York County, New York",Manhattan,1199100,374733
1400000US36061006000,"Census Tract 60, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061006100,"Census Tract 61, New York County, New York",Manhattan,1119700,80366
1400000US36061006200,"Census Tract 62, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061006300,"Census Tract 63, New York County, New York",Manhattan,1663700,344279
1400000US36061006400,"Census Tract 64, New York County, New York",Manhattan,883000,174851
1400000US36061006500,"Census Tract 65, New York County, New York",Manhattan,1153100,673409
1400000US36061006600,"Census Tract 66, New York County, New York",Manhattan,892700,203723
1400000US36061006700,"Census Tract 67, New York County, New York",Manhattan,1011600,161611
1400000US36061006800,"Census Tract 68, New York County, New York",Manhattan,1100600,646501
1400000US36061006900,"Census Tract 69, New York County, New York",Manhattan,1944600,319870
1400000US36061007001,"Census Tract 70.01, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061007002,"Census Tract 70.02, New York County, New York",Manhattan,1623400,506192
1400000US36061007100,"Census Tract 71, New York County, New York",Manhattan,1380500,173495
1400000US36061007200,"Census Tract 72, New York County, New York",Manhattan,655600,90046
1400000US36061007300,"Census Tract 73, New York County, New York",Manhattan,1122200,513475
1400000US36061007400,"Census Tract 74, New York County, New York",Manhattan,1100700,305192
1400000US36061007500,"Census Tract 75, New York County, New York",Manhattan,1408800,457980
1400000US36061007600,"Census Tract 76, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061007700,"Census Tract 77, New York County, New York",Manhattan,1897700,999852
1400000US36061007800,"Census Tract 78, New York County, New York",Manhattan,879800,235062
1400000US36061007900,"Census Tract 79, New York County, New York",Manhattan,1081100,227670
1400000US36061008000,"Census Tract 80, New York County, New York",Manhattan,947500,144262
1400000US36061008100,"Census Tract 81, New York County, New York",Manhattan,1048500,474506
1400000US36061008200,"Census Tract 82, New York County, New York",Manhattan,933900,102073
1400000US36061008300,"Census Tract 83, New York County, New York",Manhattan,885200,228516
1400000US36061008400,"Census Tract 84, New York County, New York",Manhattan,923500,162907
1400000US36061008601,"Census Tract 86.01, New York County, New York",Manhattan,1625000,347409
1400000US36061008602,"Census Tract 86.02, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061008603,"Census Tract 86.03, New York County, New York",Manhattan,1165200,185329
1400000US36061008700,"Census Tract 87, New York County, New York",Manhattan,808700,182757
1400000US36061008800,"Census Tract 88, New York County, New York",Manhattan,651100,73972
1400000US36061008900,"Census Tract 89, New York County, New York",Manhattan,1109500,142016
1400000US36061009000,"Census Tract 90, New York County, New York",Manhattan,898500,202000
1400000US36061009100,"Census Tract 91, New York County, New York",Manhattan,1816000,877561
1400000US36061009200,"Census Tract 92, New York County, New York",Manhattan,571900,159229
1400000US36061009300,"Census Tract 93, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061009400,"Census Tract 94, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061009500,"Census Tract 95, New York County, New York",Manhattan,1482600,1189571
1400000US36061009600,"Census Tract 96, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061009700,"Census Tract 97, New York County, New York",Manhattan,137900,19279
1400000US36061009800,"Census Tract 98, New York County, New York",Manhattan,984500,239893
1400000US36061009901,"Census Tract 99.01, New York County, New York",Manhattan,2000001,-333333333
1400000US36061009902,"Census Tract 99.02, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061009903,"Census Tract 99.03, New York County, New York",Manhattan,2000001,-333333333
1400000US36061010000,"Census Tract 100, New York County, New York",Manhattan,859000,122615
1400000US36061010100,"Census Tract 101, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061010200,"Census Tract 102, New York County, New York",Manhattan,2000001,-333333333
1400000US36061010300,"Census Tract 103, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061010400,"Census Tract 104, New York County, New York",Manhattan,1112900,510484
1400000US36061010601,"Census Tract 106.01, New York County, New York",Manhattan,1431500,360976
1400000US36061010602,"Census Tract 106.02, New York County, New York",Manhattan,857000,154236
1400000US36061010801,"Census Tract 108.01, New York County, New York",Manhattan,732000,146431
1400000US36061010802,"Census Tract 108.02, New York County, New York",Manhattan,1293900,188952
1400000US36061010803,"Census Tract 108.03, New York County, New York",Manhattan,750000,273863
1400000US36061010900,"Census Tract 109, New York County, New York",Manhattan,1593800,1373754
1400000US36061011000,"Census Tract 110, New York County, New York",Manhattan,1415900,828594
1400000US36061011100,"Census Tract 111, New York County, New York",Manhattan,1283800,609945
1400000US36061011201,"Census Tract 112.01, New York County, New York",Manhattan,1945000,549527
1400000US36061011202,"Census Tract 112.02, New York County, New York",Manhattan,2000001,-333333333
1400000US36061011203,"Census Tract 112.03, New York County, New York",Manhattan,975000,576738
1400000US36061011300,"Census Tract 113, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061011401,"Census Tract 114.01, New York County, New York",Manhattan,2000001,-333333333
1400000US36061011402,"Census Tract 114.02, New York County, New York",Manhattan,1262100,319040
1400000US36061011500,"Census Tract 115, New York County, New York",Manhattan,1413000,973478
1400000US36061011600,"Census Tract 116, New York County, New York",Manhattan,885000,178384
1400000US36061011700,"Census Tract 117, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061011800,"Census Tract 118, New York County, New York",Manhattan,1165100,552475
1400000US36061011900,"Census Tract 119, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061012000,"Census Tract 120, New York County, New York",Manhattan,1915600,556819
1400000US36061012101,"Census Tract 121.01, New York County, New York",Manhattan,460900,29611
1400000US36061012102,"Census Tract 121.02, New York County, New York",Manhattan,824500,542866
1400000US36061012200,"Census Tract 122, New York County, New York",Manhattan,2000001,-333333333
1400000US36061012400,"Census Tract 124, New York County, New York",Manhattan,1539100,302769
1400000US36061012500,"Census Tract 125, New York County, New York",Manhattan,1416700,78571
1400000US36061012601,"Census Tract 126.01, New York County, New York",Manhattan,973000,345638
1400000US36061012602,"Census Tract 126.02, New York County, New York",Manhattan,1049900,145768
1400000US36061012700,"Census Tract 127, New York County, New York",Manhattan,959800,155012
1400000US36061012800,"Census Tract 128, New York County, New York",Manhattan,2000001,-333333333
1400000US36061012901,"Census Tract 129.01, New York County, New York",Manhattan,1407500,255799
1400000US36061012902,"Census Tract 129.02, New York County, New York",Manhattan,863900,80661
1400000US36061013000,"Census Tract 130, New York County, New York",Manhattan,2000001,-333333333
1400000US36061013100,"Census Tract 131, New York County, New York",Manhattan,1663300,849973
1400000US36061013201,"Census Tract 132.01, New York County, New York",Manhattan,1114600,580752
1400000US36061013202,"Census Tract 132.02, New York County, New York",Manhattan,384500,127024
1400000US36061013203,"Census Tract 132.03, New York County, New York",Manhattan,847500,60712
1400000US36061013300,"Census Tract 133, New York County, New York",Manhattan,1099300,684659
1400000US36061013400,"Census Tract 134, New York County, New York",Manhattan,680800,53799
1400000US36061013501,"Census Tract 135.01, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061013502,"Census Tract 135.02, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061013601,"Census Tract 136.01, New York County, New York",Manhattan,1217800,165867
1400000US36061013602,"Census Tract 136.02, New York County, New York",Manhattan,1191300,226904
1400000US36061013603,"Census Tract 136.03, New York County, New York",Manhattan,1708300,1418909
1400000US36061013604,"Census Tract 136.04, New York County, New York",Manhattan,1826100,866198
1400000US36061013700,"Census Tract 137, New York County, New York",Manhattan,1938000,522016
1400000US36061013800,"Census Tract 138, New York County, New York",Manhattan,955600,164349
1400000US36061013900,"Census Tract 139, New York County, New York",Manhattan,778700,288306
1400000US36061014000,"Census Tract 140, New York County, New York",Manhattan,2000001,-333333333
1400000US36061014200,"Census Tract 142, New York County, New York",Manhattan,2000001,-333333333
1400000US36061014300,"Census Tract 143, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061014401,"Census Tract 144.01, New York County, New York",Manhattan,944400,140382
1400000US36061014402,"Census Tract 144.02, New York County, New York",Manhattan,1600700,526910
1400000US36061014500,"Census Tract 145, New York County, New York",Manhattan,1314000,399150
1400000US36061014601,"Census Tract 146.01, New York County, New York",Manhattan,1627700,560327
1400000US36061014602,"Census Tract 146.02, New York County, New York",Manhattan,862700,166639
1400000US36061014700,"Census Tract 147, New York County, New York",Manhattan,2000001,-333333333
1400000US36061014801,"Census Tract 148.01, New York County, New York",Manhattan,1983700,632572
1400000US36061014802,"Census Tract 148.02, New York County, New York",Manhattan,2000001,-333333333
1400000US36061014900,"Census Tract 149, New York County, New York",Manhattan,2000001,-333333333
1400000US36061015001,"Census Tract 150.01, New York County, New York",Manhattan,2000001,-333333333
1400000US36061015002,"Census Tract 150.02, New York County, New York",Manhattan,2000001,-333333333
1400000US36061015101,"Census Tract 151.01, New York County, New York",Manhattan,99300,19643
1400000US36061015102,"Census Tract 151.02, New York County, New York",Manhattan,2000001,-333333333
1400000US36061015200,"Census Tract 152, New York County, New York",Manhattan,1310900,434402
1400000US36061015301,"Census Tract 153.01, New York County, New York",Manhattan,2000001,-333333333
1400000US36061015302,"Census Tract 153.02, New York County, New York",Manhattan,922800,222566
1400000US36061015401,"Census Tract 154.01, New York County, New York",Manhattan,1059500,248648
1400000US36061015402,"Census Tract 154.02, New York County, New York",Manhattan,918000,124805
1400000US36061015403,"Census Tract 154.03, New York County, New York",Manhattan,1174300,85999
1400000US36061015501,"Census Tract 155.01, New York County, New York",Manhattan,1043800,921176
1400000US36061015502,"Census Tract 155.02, New York County, New York",Manhattan,1158500,155182
1400000US36061015601,"Census Tract 156.01, New York County, New York",Manhattan,1500000,790729
1400000US36061015602,"Census Tract 156.02, New York County, New York",Manhattan,1095800,127313
1400000US36061015700,"Census Tract 157, New York County, New York",Manhattan,1511200,343962
1400000US36061015801,"Census Tract 158.01, New York County, New York",Manhattan,976600,282032
1400000US36061015802,"Census Tract 158.02, New York County, New York",Manhattan,492900,209388
1400000US36061015900,"Census Tract 159, New York County, New York",Manhattan,1153800,89307
1400000US36061016001,"Census Tract 160.01, New York County, New York",Manhattan,2000001,-333333333
1400000US36061016002,"Census Tract 160.02, New York County, New York",Manhattan,1572700,270922
1400000US36061016100,"Census Tract 161, New York County, New York",Manhattan,1719900,386291
1400000US36061016200,"Census Tract 162, New York County, New York",Manhattan,2000001,-333333333
1400000US36061016300,"Census Tract 163, New York County, New York",Manhattan,2000001,-333333333
1400000US36061016400,"Census Tract 164, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061016500,"Census Tract 165, New York County, New York",Manhattan,1315900,496928
1400000US36061016600,"Census Tract 166, New York County, New York",Manhattan,884500,281234
1400000US36061016700,"Census Tract 167, New York County, New York",Manhattan,2000001,-333333333
1400000US36061016800,"Census Tract 168, New York County, New York",Manhattan,2000001,-333333333
1400000US36061016900,"Census Tract 169, New York County, New York",Manhattan,1081300,963821
1400000US36061017000,"Census Tract 170, New York County, New York",Manhattan,817300,239618
1400000US36061017100,"Census Tract 171, New York County, New York",Manhattan,2000001,-333333333
1400000US36061017200,"Census Tract 172, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061017300,"Census Tract 173, New York County, New York",Manhattan,1364000,215997
1400000US36061017401,"Census Tract 174.01, New York County, New York",Manhattan,899300,80044
1400000US36061017402,"Census Tract 174.02, New York County, New York",Manhattan,748400,379437
1400000US36061017500,"Census Tract 175, New York County, New York",Manhattan,1796300,632339
1400000US36061017700,"Census Tract 177, New York County, New York",Manhattan,1008200,295098
1400000US36061017800,"Census Tract 178, New York County, New York",Manhattan,441900,400842
1400000US36061017900,"Census Tract 179, New York County, New York",Manhattan,1392200,646587
1400000US36061018000,"Census Tract 180, New York County, New York",Manhattan,699700,144051
1400000US36061018100,"Census Tract 181, New York County, New York",Manhattan,827000,371368
1400000US36061018200,"Census Tract 182, New York County, New York",Manhattan,694000,136298
1400000US36061018300,"Census Tract 183, New York County, New York",Manhattan,1054400,190455
1400000US36061018400,"Census Tract 184, New York County, New York",Manhattan,635000,97952
1400000US36061018500,"Census Tract 185, New York County, New York",Manhattan,1097100,58726
1400000US36061018600,"Census Tract 186, New York County, New York",Manhattan,759600,747097
1400000US36061018700,"Census Tract 187, New York County, New York",Manhattan,2000001,-333333333
1400000US36061018800,"Census Tract 188, New York County, New York",Manhattan,690000,243356
1400000US36061018900,"Census Tract 189, New York County, New York",Manhattan,1076700,187997
1400000US36061019000,"Census Tract 190, New York County, New York",Manhattan,825000,167786
1400000US36061019100,"Census Tract 191, New York County, New York",Manhattan,1063600,674269
1400000US36061019200,"Census Tract 192, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061019300,"Census Tract 193, New York County, New York",Manhattan,546500,262867
1400000US36061019400,"Census Tract 194, New York County, New York",Manhattan,651600,239470
1400000US36061019500,"Census Tract 195, New York County, New York",Manhattan,1097800,203978
1400000US36061019600,"Census Tract 196, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061019701,"Census Tract 197.01, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061019702,"Census Tract 197.02, New York County, New York",Manhattan,798300,269815
1400000US36061019800,"Census Tract 198, New York County, New York",Manhattan,678400,211385
1400000US36061019900,"Census Tract 199, New York County, New York",Manhattan,1155600,108156
1400000US36061020000,"Census Tract 200, New York County, New York",Manhattan,1888900,1207054
1400000US36061020101,"Census Tract 201.01, New York County, New York",Manhattan,1195300,232503
1400000US36061020102,"Census Tract 201.02, New York County, New York",Manhattan,914300,168724
1400000US36061020300,"Census Tract 203, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061020500,"Census Tract 205, New York County, New York",Manhattan,1528800,718887
1400000US36061020600,"Census Tract 206, New York County, New York",Manhattan,1067700,296995
1400000US36061020701,"Census Tract 207.01, New York County, New York",Manhattan,868100,62454
1400000US36061020800,"Census Tract 208, New York County, New York",Manhattan,934400,231657
1400000US36061020901,"Census Tract 209.01, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061021000,"Census Tract 210, New York County, New York",Manhattan,32800,23480
1400000US36061021100,"Census Tract 211, New York County, New York",Manhattan,712900,80688
1400000US36061021200,"Census Tract 212, New York County, New York",Manhattan,670100,380859
1400000US36061021303,"Census Tract 213.03, New York County, New York",Manhattan,426500,284120
1400000US36061021400,"Census Tract 214, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061021500,"Census Tract 215, New York County, New York",Manhattan,894400,40933
1400000US36061021600,"Census Tract 216, New York County, New York",Manhattan,1089900,111070
1400000US36061021703,"Census Tract 217.03, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061021800,"Census Tract 218, New York County, New York",Manhattan,1085300,61202
1400000US36061021900,"Census Tract 219, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061022000,"Census Tract 220, New York County, New York",Manhattan,2000001,-333333333
1400000US36061022102,"Census Tract 221.02, New York County, New York",Manhattan,1122300,561032
1400000US36061022200,"Census Tract 222, New York County, New York",Manhattan,1522100,390448
1400000US36061022301,"Census Tract 223.01, New York County, New York",Manhattan,859700,179023
1400000US36061022302,"Census Tract 223.02, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061022400,"Census Tract 224, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061022500,"Census Tract 225, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061022600,"Census Tract 226, New York County, New York",Manhattan,903800,211567
1400000US36061022700,"Census Tract 227, New York County, New York",Manhattan,700300,537519
1400000US36061022800,"Census Tract 228, New York County, New York",Manhattan,801700,272416
1400000US36061022900,"Census Tract 229, New York County, New York",Manhattan,625000,352394
1400000US36061023000,"Census Tract 230, New York County, New York",Manhattan,479700,138413
1400000US36061023100,"Census Tract 231, New York County, New York",Manhattan,551300,206992
1400000US36061023200,"Census Tract 232, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061023300,"Census Tract 233, New York County, New York",Manhattan,1017300,668232
1400000US36061023400,"Census Tract 234, New York County, New York",Manhattan,1057700,442769
1400000US36061023501,"Census Tract 235.01, New York County, New York",Manhattan,773400,554018
1400000US36061023502,"Census Tract 235.02, New York County, New York",Manhattan,475000,37192
1400000US36061023600,"Census Tract 236, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061023700,"Census Tract 237, New York County, New York",Manhattan,392300,123209
1400000US36061023802,"Census Tract 238.02, New York County, New York",Manhattan,892900,120232
1400000US36061023803,"Census Tract 238.03, New York County, New York",Manhattan,1008400,175972
1400000US36061023804,"Census Tract 238.04, New York County, New York",Manhattan,1708300,643618
1400000US36061023900,"Census Tract 239, New York County, New York",Manhattan,518900,217996
1400000US36061024000,"Census Tract 240, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061024100,"Census Tract 241, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061024200,"Census Tract 242, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061024301,"Census Tract 243.01, New York County, New York",Manhattan,1625000,1509599
1400000US36061024302,"Census Tract 243.02, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061024500,"Census Tract 245, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061024700,"Census Tract 247, New York County, New York",Manhattan,668800,223222
1400000US36061024900,"Census Tract 249, New York County, New York",Manhattan,606300,39797
1400000US36061025100,"Census Tract 251, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061025300,"Census Tract 253, New York County, New York",Manhattan,717300,200198
1400000US36061025500,"Census Tract 255, New York County, New York",Manhattan,559100,264284
1400000US36061025700,"Census Tract 257, New York County, New York",Manhattan,1289100,724227
1400000US36061025900,"Census Tract 259, New York County, New York",Manhattan,670000,49939
1400000US36061026100,"Census Tract 261, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061026300,"Census Tract 263, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061026500,"Census Tract 265, New York County, New York",Manhattan,579800,110079
1400000US36061026700,"Census Tract 267, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061026900,"Census Tract 269, New York County, New York",Manhattan,590200,64599
1400000US36061027100,"Census Tract 271, New York County, New York",Manhattan,704400,343289
1400000US36061027300,"Census Tract 273, New York County, New York",Manhattan,671600,49943
1400000US36061027500,"Census Tract 275, New York County, New York",Manhattan,1016300,504288
1400000US36061027700,"Census Tract 277, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061027900,"Census Tract 279, New York County, New York",Manhattan,431900,55712
1400000US36061028100,"Census Tract 281, New York County, New York",Manhattan,850300,92935
1400000US36061028300,"Census Tract 283, New York County, New York",Manhattan,113900,82880
1400000US36061028500,"Census Tract 285, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061028700,"Census Tract 287, New York County, New York",Manhattan,647400,184060
1400000US36061029100,"Census Tract 291, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061029300,"Census Tract 293, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061029500,"Census Tract 295, New York County, New York",Manhattan,683400,308155
1400000US36061029700,"Census Tract 297, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061029900,"Census Tract 299, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061030300,"Census Tract 303, New York County, New York",Manhattan,458600,99353
1400000US36061030700,"Census Tract 307, New York County, New York",Manhattan,477300,67333
1400000US36061030900,"Census Tract 309, New York County, New York",Manhattan,561800,235068
1400000US36061031100,"Census Tract 311, New York County, New York",Manhattan,-666666666,-222222222
1400000US36061031703,"Census Tract 317.03, New York County, New York",Manhattan,2000001,-333333333
1400000US36061031704,"Census Tract 317.04, New York County, New York",Manhattan,1547200,765795
1400000US36061031900,"Census Tract 319, New York County, New York",Manhattan,-666666666,-222222222
1400000US36081000101,"Census Tract 1.01, Queens County, New York",Queens,626600,319225
1400000US36081000102,"Census Tract 1.02, Queens County, New York",Queens,563400,218049
1400000US36081000103,"Census Tract 1.03, Queens County, New York",Queens,-666666666,-222222222
1400000US36081000104,"Census Tract 1.04, Queens County, New York",Queens,-666666666,-222222222
1400000US36081000200,"Census Tract 2, Queens County, New York",Queens,808700,57014
1400000US36081000400,"Census Tract 4, Queens County, New York",Queens,797900,87968
1400000US36081000600,"Census Tract 6, Queens County, New York",Queens,782600,74837
1400000US36081000701,"Census Tract 7.01, Queens County, New York",Queens,1263900,353859
1400000US36081000702,"Census Tract 7.02, Queens County, New York",Queens,1305600,394567
1400000US36081000800,"Census Tract 8, Queens County, New York",Queens,684900,46810
1400000US36081001000,"Census Tract 10, Queens County, New York",Queens,737400,97642
1400000US36081001200,"Census Tract 12, Queens County, New York",Queens,847500,66316
1400000US36081001400,"Census Tract 14, Queens County, New York",Queens,727100,95324
1400000US36081001600,"Census Tract 16, Queens County, New York",Queens,746200,70363
1400000US36081001800,"Census Tract 18, Queens County, New York",Queens,658700,29417
1400000US36081001901,"Census Tract 19.01, Queens County, New York",Queens,846800,680894
1400000US36081001902,"Census Tract 19.02, Queens County, New York",Queens,671900,416701
1400000US36081001903,"Census Tract 19.03, Queens County, New York",Queens,919800,172340
1400000US36081002000,"Census Tract 20, Queens County, New York",Queens,678600,113441
1400000US36081002200,"Census Tract 22, Queens County, New York",Queens,800900,87123
1400000US36081002400,"Census Tract 24, Queens County, New York",Queens,545900,110526
1400000US36081002500,"Census Tract 25, Queens County, New York",Queens,-666666666,-222222222
1400000US36081002600,"Census Tract 26, Queens County, New York",Queens,818900,56503
1400000US36081002800,"Census Tract 28, Queens County, New York",Queens,808200,126388
1400000US36081003000,"Census Tract 30, Queens County, New York",Queens,627100,28111
1400000US36081003100,"Census Tract 31, Queens County, New York",Queens,1050900,614760
1400000US36081003200,"Census Tract 32, Queens County, New York",Queens,614600,28924
1400000US36081003301,"Census Tract 33.01, Queens County, New York",Queens,1382800,901541
1400000US36081003302,"Census Tract 33.02, Queens County, New York",Queens,474200,414329
1400000US36081003400,"Census Tract 34, Queens County, New York",Queens,664700,123460
1400000US36081003600,"Census Tract 36, Queens County, New York",Queens,761600,108583
1400000US36081003700,"Census Tract 37, Queens County, New York",Queens,-666666666,-222222222
1400000US36081003800,"Census Tract 38, Queens County, New York",Queens,752100,108905
1400000US36081003900,"Census Tract 39, Queens County, New York",Queens,1162500,469328
1400000US36081004001,"Census Tract 40.01, Queens County, New York",Queens,908600,143371
1400000US36081004002,"Census Tract 40.02, Queens County, New York",Queens,835400,76955
1400000US36081004200,"Census Tract 42, Queens County, New York",Queens,663000,84347
1400000US36081004300,"Census Tract 43, Queens County, New York",Queens,-666666666,-222222222
1400000US36081004401,"Census Tract 44.01, Queens County, New York",Queens,783500,200955
1400000US36081004500,"Census Tract 45, Queens County, New York",Queens,503100,52148
1400000US36081004700,"Census Tract 47, Queens County, New York",Queens,937500,300411
1400000US36081005000,"Census Tract 50, Queens County, New York",Queens,-666666666,-222222222
1400000US36081005100,"Census Tract 51, Queens County, New York",Queens,-666666666,-222222222
1400000US36081005200,"Census Tract 52, Queens County, New York",Queens,992700,105552
1400000US36081005300,"Census Tract 53, Queens County, New York",Queens,1074700,384824
1400000US36081005400,"Census Tract 54, Queens County, New York",Queens,772700,59910
1400000US36081005500,"Census Tract 55, Queens County, New York",Queens,1087500,752153
1400000US36081005700,"Census Tract 57, Queens County, New York",Queens,1138000,281963
1400000US36081005800,"Census Tract 58, Queens County, New York",Queens,728000,67227
1400000US36081005900,"Census Tract 59, Queens County, New York",Queens,699500,176639
1400000US36081006100,"Census Tract 61, Queens County, New York",Queens,610300,40524
1400000US36081006201,"Census Tract 62.01, Queens County, New York",Queens,315400,39398
1400000US36081006202,"Census Tract 62.02, Queens County, New York",Queens,359900,75448
1400000US36081006300,"Census Tract 63, Queens County, New York",Queens,1650000,1075029
1400000US36081006501,"Census Tract 65.01, Queens County, New York",Queens,1074200,316451
1400000US36081006502,"Census Tract 65.02, Queens County, New York",Queens,959000,176022
1400000US36081006900,"Census Tract 69, Queens County, New York",Queens,650500,62321
1400000US36081007100,"Census Tract 71, Queens County, New York",Queens,-666666666,-222222222
