geoid,tract_name,borough,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US36061001402,"Census Tract 14.02, New York County, New York",Manhattan,3463,694,2772,752,1040,308,280,173,17,27,1270,595,0,14,0,14,165,138,66,86,99,108,691,233,199,198,14,23,92,114,0,14,0,14,306,210,80,65,80,65,0,14
1400000US36061001501,"Census Tract 15.01, New York County, New York",Manhattan,7677,1806,7264,1784,4646,1557,410,335,0,19,1532,395,0,19,476,632,200,134,52,76,148,117,413,213,111,79,11,19,0,19,0,19,0,19,24,31,267,198,256,194,11,22
1400000US36061001502,"Census Tract 15.02, New York County, New York",Manhattan,8375,873,7501,941,4662,884,473,375,25,28,1919,480,0,19,34,57,388,229,24,40,364,217,874,311,220,151,52,65,0,19,25,42,0,19,140,148,437,216,394,199,43,62
1400000US36061001600,"Census Tract 16, New York County, New York",Manhattan,7221,1171,7107,1185,1678,585,126,87,0,19,5058,1093,0,19,0,19,245,170,0,19,245,170,114,69,14,23,0,19,0,19,0,19,0,19,69,50,31,31,16,33,15,34
1400000US36061001800,"Census Tract 18, New York County, New York",Manhattan,6706,943,5939,881,2376,511,375,193,0,19,2991,706,0,19,92,147,105,74,35,45,70,61,767,322,62,57,8,16,0,19,0,19,0,19,192,113,505,294,299,151,206,219
1400000US36061002000,"Census Tract 20, New York County, New York",Manhattan,5048,723,2092,331,32,31,946,381,0,19,830,209,0,19,44,53,240,262,91,110,149,235,2956,678,350,270,134,119,0,19,0,19,0,19,1719,504,753,650,716,639,37,58
1400000US36061002100,"Census Tract 21, New York County, New York",Manhattan,7441,996,6946,916,5238,982,236,260,0,19,783,322,0,19,0,19,689,332,57,87,632,328,495,360,382,270,0,19,0,19,0,19,0,19,62,100,51,51,33,40,18,33
1400000US36061002201,"Census Tract 22.01, New York County, New York",Manhattan,6795,838,4387,937,1585,549,1226,621,0,19,1161,381,0,19,145,131,270,182,24,37,246,177,2408,501,157,152,3,6,0,19,0,19,0,19,1845,502,403,228,299,195,104,137
1400000US36061002202,"Census Tract 22.02, New York County, New York",Manhattan,2502,569,1940,549,1429,486,167,113,0,14,294,127,0,14,16,17,34,37,0,14,34,37,562,255,115,105,18,28,11,19,24,38,0,14,277,225,117,87,117,87,0,14
1400000US36061002400,"Census Tract 24, New York County, New York",Manhattan,4523,773,1695,581,110,95,938,289,0,14,591,361,0,14,0,14,56,57,10,16,46,55,2828,643,127,87,131,144,53,68,0,14,6,11,1875,509,636,447,636,447,0,14
1400000US36061002500,"Census Tract 25, New York County, New York",Manhattan,4476,900,3184,851,137,85,1321,786,18,29,1579,239,25,40,0,14,104,87,0,14,104,87,1292,213,228,119,95,138,0,14,0,14,0,14,308,149,661,175,472,153,189,145
1400000US36061002601,"Census Tract 26.01, New York County, New York",Manhattan,4199,756,2126,556,1047,489,808,293,0,14,212,118,0,14,20,22,39,38,5,14,34,36,2073,596,281,295,6,13,41,57,4,10,0,14,1076,293,665,549,562,536,103,95
1400000US36061002602,"Census Tract 26.02, New York County, New York",Manhattan,3528,547,2978,560,2134,558,300,232,104,135,317,191,0,14,0,14,123,130,0,14,123,130,550,258,232,203,0,14,0,14,0,14,0,14,120,125,198,220,175,211,23,40
1400000US36061002700,"Census Tract 27, New York County, New York",Manhattan,1101,320,1091,318,206,72,1,2,6,12,866,323,0,14,5,9,7,11,0,14,7,11,10,12,8,11,0,14,0,14,0,14,0,14,2,3,0,14,0,14,0,14
1400000US36061002800,"Census Tract 28, New York County, New York",Manhattan,6509,1033,4327,968,2102,808,687,172,25,41,1050,375,0,19,43,48,420,513,231,286,189,231,2182,485,259,166,0,19,0,19,0,19,0,19,1064,331,859,432,709,389,150,175
1400000US36061002901,"Census Tract 29.01, New York County, New York",Manhattan,562,74,350,105,78,64,203,38,0,14,57,56,0,14,0,14,12,18,0,14,12,18,212,64,79,65,5,10,0,14,0,14,0,14,128,108,0,14,0,14,0,14
1400000US36061002902,"Census Tract 29.02, New York County, New York",Manhattan,3493,898,3424,899,424,208,1,2,0,14,2928,856,0,14,0,14,71,100,18,28,53,73,69,89,10,16,0,14,0,14,0,14,0,14,0,14,59,86,1,2,58,86
1400000US36061003001,"Census Tract 30.01, New York County, New York",Manhattan,4270,581,3210,527,2141,455,395,336,0,14,494,165,0,14,16,28,164,87,19,29,145,79,1060,527,246,333,14,30,0,14,0,14,0,14,250,198,550,426,550,426,0,14
1400000US36061003002,"Census Tract 30.02, New York County, New York",Manhattan,2833,258,2315,306,1525,312,116,109,0,14,587,185,0,14,0,14,87,63,0,14,87,63,518,214,108,80,43,72,0,14,0,14,0,14,213,151,154,99,130,94,24,48
1400000US36061003100,"Census Tract 31, New York County, New York",Manhattan,2910,323,2486,324,1127,204,427,95,0,14,825,282,0,14,37,41,70,49,23,26,47,42,424,136,40,42,0,14,0,14,0,14,0,14,23,24,361,143,343,141,18,20
1400000US36061003200,"Census Tract 32, New York County, New York",Manhattan,7866,1300,7460,1291,6046,1298,157,149,0,19,742,232,0,19,269,253,246,213,0,19,246,213,406,266,13,27,0,19,29,50,0,19,0,19,214,223,150,137,92,102,58,103
1400000US36061003300,"Census Tract 33, New York County, New York",Manhattan,5951,720,5609,694,4040,756,54,60,0,19,566,222,0,19,27,40,922,571,534,464,388,251,342,173,128,114,0,19,0,19,0,19,0,19,121,138,93,111,93,111,0,19
1400000US36061003400,"Census Tract 34, New York County, New York",Manhattan,6990,1061,5802,1069,4297,869,345,289,0,19,767,319,0,19,0,19,393,271,0,19,393,271,1188,285,176,219,41,80,0,19,0,19,0,19,700,391,271,201,215,177,56,113
1400000US36061003601,"Census Tract 36.01, New York County, New York",Manhattan,3050,406,2125,380,1011,394,384,173,0,14,545,125,0,14,79,73,106,78,71,66,35,40,925,184,107,101,34,26,0,14,0,14,0,14,328,183,456,241,456,241,0,14
1400000US36061003602,"Census Tract 36.02, New York County, New York",Manhattan,3444,515,2890,531,2133,536,346,94,0,14,290,104,0,14,5,13,116,107,43,65,73,81,554,147,110,73,3,9,0,14,0,14,0,14,100,79,341,163,260,142,81,90
1400000US36061003700,"Census Tract 37, New York County, New York",Manhattan,3460,656,3130,584,2154,357,301,349,0,14,572,523,0,14,0,14,103,153,27,44,76,152,330,284,20,35,0,14,0,14,0,14,0,14,31,45,279,276,276,276,3,6
1400000US36061003800,"Census Tract 38, New York County, New York",Manhattan,7282,1161,6216,884,4684,830,174,150,0,19,1134,444,0,19,70,86,154,112,4,8,150,112,1066,496,166,112,3,4,0,19,0,19,0,19,386,354,511,379,511,379,0,19
1400000US36061003900,"Census Tract 39, New York County, New York",Manhattan,5699,1143,5266,1139,3144,577,23,27,0,19,1828,1051,0,19,33,54,238,176,41,54,197,180,433,265,34,55,0,19,0,19,0,19,0,19,207,171,192,125,192,125,0,19
1400000US36061004001,"Census Tract 40.01, New York County, New York",Manhattan,3304,539,3003,533,2341,512,58,52,0,14,510,193,0,14,0,14,94,73,35,54,59,51,301,192,30,49,0,14,0,14,0,14,0,14,68,68,203,179,203,179,0,14
1400000US36061004002,"Census Tract 40.02, New York County, New York",Manhattan,6268,1660,5525,1666,3666,1629,366,157,32,44,1074,311,9,19,0,19,378,324,0,19,378,324,743,291,149,106,0,19,0,19,9,19,0,19,195,220,390,126,353,111,37,58
1400000US36061004100,"Census Tract 41, New York County, New York",Manhattan,6889,1593,6452,1613,3367,1598,161,76,31,45,2646,576,0,19,55,87,192,95,26,41,166,86,437,191,65,53,16,29,0,19,0,19,0,19,104,62,252,156,200,145,52,79
1400000US36061004200,"Census Tract 42, New York County, New York",Manhattan,5141,395,4633,396,2573,377,421,140,9,19,1413,220,0,19,12,24,205,111,57,55,148,94,508,170,86,86,0,19,0,19,0,19,0,19,33,40,389,140,389,140,0,19
1400000US36061004300,"Census Tract 43, New York County, New York",Manhattan,3524,469,3001,609,2090,598,7,5,9,15,659,294,0,14,59,77,177,124,0,14,177,124,523,330,205,197,0,14,0,14,0,14,0,14,85,135,233,194,202,188,31,51
1400000US36061004400,"Census Tract 44, New York County, New York",Manhattan,16963,2244,15772,2072,12725,1728,289,265,0,21,2016,1003,0,21,61,103,681,519,268,282,413,422,1191,591,257,243,133,159,0,21,94,158,0,21,163,167,544,466,480,448,64,106
1400000US36061004500,"Census Tract 45, New York County, New York",Manhattan,957,186,926,177,710,131,17,24,0,14,144,103,0,14,0,14,55,35,0,14,55,35,31,36,7,10,0,14,0,14,0,14,0,14,3,20,21,27,10,19,11,18
1400000US36061004700,"Census Tract 47, New York County, New York",Manhattan,2187,438,2038,420,1657,427,0,14,0,14,287,163,0,14,10,18,84,81,0,14,84,81,149,91,27,45,0,14,9,15,0,14,0,14,39,51,74,55,63,51,11,19
1400000US36061004800,"Census Tract 48, New York County, New York",Manhattan,6972,724,6359,722,4651,665,384,185,0,19,1129,339,17,32,20,32,158,111,81,76,77,80,613,226,116,64,0,19,0,19,0,19,0,19,200,141,297,174,200,114,97,110
1400000US36061004900,"Census Tract 49, New York County, New York",Manhattan,4203,835,3889,799,3289,778,61,59,0,14,476,282,0,14,0,14,63,100,63,100,0,14,314,195,128,131,0,14,0,14,0,14,0,14,40,52,146,136,92,117,54,63
1400000US36061005000,"Census Tract 50, New York County, New York",Manhattan,4774,783,4604,745,3560,737,42,52,0,14,606,169,0,14,68,80,328,164,50,57,278,146,170,157,23,30,0,14,0,14,0,14,0,14,57,55,90,107,90,107,0,14
1400000US36061005200,"Census Tract 52, New York County, New York",Manhattan,3543,360,3286,370,2372,333,175,112,11,23,471,194,11,23,23,39,223,133,73,90,150,116,257,115,78,88,0,14,0,14,0,14,0,14,26,31,153,94,153,94,0,14
1400000US36061005400,"Census Tract 54, New York County, New York",Manhattan,4453,541,4138,588,3196,374,40,58,0,14,768,429,0,14,0,14,134,105,37,59,97,87,315,191,148,153,0,14,0,14,0,14,0,14,53,59,114,94,91,89,23,36
1400000US36061005501,"Census Tract 55.01, New York County, New York",Manhattan,5346,775,4941,782,2581,473,492,485,0,19,1617,665,0,19,53,104,198,117,32,38,166,102,405,203,95,93,0,19,39,67,0,19,0,19,16,33,255,172,188,142,67,87
1400000US36061005502,"Census Tract 55.02, New York County, New York",Manhattan,1899,278,1707,314,1207,223,80,47,0,14,375,219,0,14,0,14,45,44,0,14,45,44,192,113,40,40,0,14,0,14,0,14,0,14,17,29,135,103,135,103,0,14
1400000US36061005600,"Census Tract 56, New York County, New York",Manhattan,3822,703,2903,377,1660,289,383,221,0,14,358,203,0,14,96,128,406,250,133,169,273,187,919,596,97,85,53,91,0,14,0,14,0,14,93,71,676,596,676,596,0,14
1400000US36061005700,"Census Tract 57, New York County, New York",Manhattan,2600,578,2468,574,2066,534,12,24,0,14,238,189,0,14,0,14,152,115,54,52,98,108,132,88,31,33,0,14,0,14,0,14,0,14,39,42,62,71,62,71,0,14
1400000US36061005800,"Census Tract 58, New York County, New York",Manhattan,3986,581,3709,624,2568,535,355,476,32,50,655,379,0,14,14,23,85,82,77,81,8,13,277,224,1,38,0,14,0,14,0,14,0,14,16,27,260,228,130,141,130,195
1400000US36061005900,"Census Tract 59, New York County, New York",Manhattan,5120,629,4857,609,3771,604,158,63,12,26,706,212,0,19,87,95,123,101,62,52,61,83,263,163,46,61,0,19,0,19,0,19,0,19,101,122,116,68,116,68,0,19
1400000US36061006000,"Census Tract 60, New York County, New York",Manhattan,5077,940,4759,966,3602,974,145,110,9,14,591,227,0,19,7,11,405,241,0,19,405,241,318,172,43,56,0,19,0,19,0,19,0,19,146,116,129,86,129,86,0,19
1400000US36061006100,"Census Tract 61, New York County, New York",Manhattan,5319,632,4541,667,2690,449,322,155,8,17,1283,575,0,19,33,39,205,153,0,19,205,153,778,312,30,36,404,305,0,19,0,19,0,19,17,31,327,134,327,134,0,19
1400000US36061006200,"Census Tract 62, New York County, New York",Manhattan,3886,586,3266,574,1396,346,638,357,13,20,996,232,0,14,152,197,71,76,43,70,28,32,620,215,44,48,0,14,0,14,0,14,0,14,286,105,290,147,290,147,0,14
1400000US36061006300,"Census Tract 63, New York County, New York",Manhattan,5759,847,5437,760,4847,738,79,21,0,19,383,164,0,19,0,19,128,107,37,46,91,99,322,214,142,140,14,24,0,19,0,19,0,19,9,12,157,138,97,78,60,111
1400000US36061006400,"Census Tract 64, New York County, New York",Manhattan,7729,1102,7050,1085,4592,994,640,575,0,19,1436,538,0,19,46,65,336,268,119,157,217,221,679,312,315,253,45,72,0,19,0,19,0,19,45,56,274,252,274,252,0,19
1400000US36061006500,"Census Tract 65, New York County, New York",Manhattan,5585,754,5148,782,4336,789,158,79,0,19,436,220,0,19,32,37,186,128,30,49,156,118,437,173,95,80,0,19,25,40,0,19,0,19,54,76,263,138,263,138,0,19
1400000US36061006600,"Census Tract 66, New York County, New York",Manhattan,11034,1832,9154,1792,5832,1730,850,625,26,40,2102,854,0,21,79,130,265,200,43,73,222,179,1880,494,383,377,0,21,0,21,0,21,0,21,647,431,850,490,751,480,99,141
1400000US36061006700,"Census Tract 67, New York County, New York",Manhattan,4652,858,4267,858,3582,672,185,232,0,14,351,188,0,14,11,18,138,119,72,92,66,74,385,190,89,92,0,14,0,14,0,14,0,14,91,82,205,152,176,138,29,40
1400000US36061006800,"Census Tract 68, New York County, New York",Manhattan,6430,970,5817,1007,4007,810,436,174,11,22,710,184,0,19,0,19,653,343,30,48,623,345,613,266,30,38,0,19,0,19,0,19,6,14,135,117,442,240,442,240,0,19
1400000US36061006900,"Census Tract 69, New York County, New York",Manhattan,2681,339,2336,319,1943,281,39,37,0,14,243,112,0,14,0,14,111,96,68,85,43,53,345,135,114,87,0,14,0,14,0,14,0,14,19,25,212,113,212,113,0,14
1400000US36061007001,"Census Tract 70.01, New York County, New York",Manhattan,3997,1249,3712,1269,2881,1261,161,121,0,14,509,225,0,14,67,101,94,119,0,14,94,119,285,149,81,81,28,39,0,14,0,14,0,14,0,14,176,122,146,120,30,40
1400000US36061007002,"Census Tract 70.02, New York County, New York",Manhattan,3479,486,3201,429,2374,398,239,191,0,14,454,170,0,14,0,14,134,90,27,36,107,90,278,171,118,136,0,14,0,14,12,20,0,14,9,20,139,108,97,77,42,73
1400000US36061007100,"Census Tract 71, New York County, New York",Manhattan,5231,1164,4425,771,3576,594,116,82,0,19,458,396,0,19,0,19,275,178,62,73,213,164,806,784,495,718,0,19,0,19,27,45,0,19,0,19,284,296,284,296,0,19
1400000US36061007200,"Census Tract 72, New York County, New York",Manhattan,7113,1004,6710,955,4682,724,248,179,79,134,988,367,0,19,20,44,693,412,137,139,556,382,403,348,92,98,7,20,0,19,0,19,0,19,187,310,117,127,117,127,0,19
1400000US36061007300,"Census Tract 73, New York County, New York",Manhattan,5393,819,4615,783,3957,720,180,222,0,19,233,173,0,19,0,19,245,173,23,35,222,167,778,494,89,144,0,19,0,19,0,19,0,19,236,226,453,464,453,464,0,19
1400000US36061007400,"Census Tract 74, New York County, New York",Manhattan,5355,653,4730,610,3273,619,188,77,0,19,1149,405,0,19,5,11,115,116,44,57,71,85,625,244,26,32,12,22,0,19,0,19,12,23,251,135,324,163,295,161,29,34
1400000US36061007500,"Census Tract 75, New York County, New York",Manhattan,3898,613,3714,603,3282,590,99,86,0,14,294,230,0,14,13,21,26,41,26,41,0,14,184,132,88,106,0,14,0,14,0,14,0,14,19,28,77,66,77,66,0,14
1400000US36061007600,"Census Tract 76, New York County, New York",Manhattan,2362,399,1927,399,876,325,227,149,0,14,684,196,0,14,0,14,140,109,60,67,80,79,435,119,30,37,8,29,0,14,0,14,0,14,11,27,386,97,308,81,78,70
1400000US36061007700,"Census Tract 77, New York County, New York",Manhattan,5600,633,5215,605,4517,577,0,19,21,42,278,145,0,19,0,19,399,224,41,43,358,219,385,181,164,129,0,19,0,19,13,21,0,19,129,133,79,67,68,65,11,18
1400000US36061007800,"Census Tract 78, New York County, New York",Manhattan,8015,1174,6964,1143,4013,821,142,127,0,19,2382,709,0,19,43,70,384,238,60,60,324,226,1051,594,48,63,0,19,0,19,0,19,0,19,290,154,713,572,631,582,82,99
1400000US36061007900,"Census Tract 79, New York County, New York",Manhattan,4458,774,3666,787,3241,700,156,241,5,10,220,151,0,14,0,14,44,84,0,14,44,84,792,369,122,124,0,14,0,14,0,14,0,14,19,31,651,305,651,305,0,14
1400000US36061008000,"Census Tract 80, New York County, New York",Manhattan,5319,718,4933,666,3702,685,278,264,0,19,832,290,0,19,86,124,35,32,15,21,20,24,386,253,12,19,0,19,0,19,0,19,0,19,50,29,324,252,323,252,1,3
1400000US36061008100,"Census Tract 81, New York County, New York",Manhattan,6191,1160,5583,1122,4429,1154,61,57,0,19,679,343,0,19,55,60,359,203,193,192,166,109,608,295,24,38,0,19,0,19,0,19,0,19,227,192,357,206,357,206,0,19
1400000US36061008200,"Census Tract 82, New York County, New York",Manhattan,3450,591,2963,571,1868,322,155,143,0,14,593,259,0,14,0,14,347,438,260,423,87,90,487,157,0,14,0,14,0,14,0,14,0,14,16,25,471,151,471,151,0,14
1400000US36061008300,"Census Tract 83, New York County, New York",Manhattan,3614,544,2414,425,1394,362,96,158,0,14,402,201,0,14,59,96,463,361,86,133,377,344,1200,503,157,128,0,14,72,71,0,14,0,14,660,422,311,215,311,215,0,14
1400000US36061008400,"Census Tract 84, New York County, New York",Manhattan,1765,418,1549,432,561,341,241,184,10,25,667,245,0,14,0,14,70,70,0,14,70,70,216,152,36,42,17,28,0,14,0,14,0,14,45,50,118,138,118,138,0,14
1400000US36061008601,"Census Tract 86.01, New York County, New York",Manhattan,3332,509,2885,426,1412,312,31,43,0,14,1281,364,0,14,7,11,154,103,0,14,154,103,447,227,72,59,0,14,0,14,0,14,0,14,0,14,375,212,332,200,43,58
1400000US36061008602,"Census Tract 86.02, New York County, New York",Manhattan,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061008603,"Census Tract 86.03, New York County, New York",Manhattan,4970,856,4380,613,3457,504,0,14,0,14,581,262,0,14,19,30,323,202,78,124,245,161,590,566,138,219,8,13,0,14,0,14,0,14,302,488,142,109,99,82,43,72
1400000US36061008700,"Census Tract 87, New York County, New York",Manhattan,5376,778,4618,853,3399,695,413,527,0,19,549,256,0,19,59,66,198,119,35,54,163,126,758,433,150,212,0,19,0,19,0,19,0,19,286,314,322,222,207,167,115,133
1400000US36061008800,"Census Tract 88, New York County, New York",Manhattan,7567,1017,7165,963,3896,840,460,397,112,164,1560,587,0,19,150,143,987,477,348,205,639,413,402,290,33,55,0,19,18,33,0,19,0,19,264,275,87,82,87,82,0,19
1400000US36061008900,"Census Tract 89, New York County, New York",Manhattan,5890,824,4984,762,3697,692,375,256,0,19,609,251,0,19,0,19,303,186,46,55,257,177,906,371,111,97,0,19,0,19,0,19,0,19,372,294,423,297,407,299,16,28
1400000US36061009000,"Census Tract 90, New York County, New York",Manhattan,7239,1066,6641,958,4969,895,198,193,0,19,974,417,0,19,337,423,163,118,27,47,136,110,598,370,247,226,0,19,0,19,0,19,0,19,78,84,273,189,273,189,0,19
1400000US36061009100,"Census Tract 91, New York County, New York",Manhattan,6539,589,5590,630,3678,612,724,274,0,19,871,248,0,19,0,19,317,268,0,19,317,268,949,398,321,257,0,19,0,19,0,19,0,19,333,236,295,227,211,180,84,90
1400000US36061009200,"Census Tract 92, New York County, New York",Manhattan,1387,241,1204,247,756,221,8,10,7,13,357,168,0,14,0,14,76,44,0,14,76,44,183,71,7,12,0,14,5,8,0,14,0,14,84,61,87,61,87,61,0,14
1400000US36061009300,"Census Tract 93, New York County, New York",Manhattan,9559,1076,7922,1090,6175,1027,805,349,0,19,514,195,0,19,168,215,260,259,49,72,211,243,1637,502,426,368,49,77,0,19,0,19,0,19,710,372,452,278,452,278,0,19
1400000US36061009400,"Census Tract 94, New York County, New York",Manhattan,70,46,64,47,32,21,0,14,8,13,7,8,17,36,0,14,0,14,0,14,0,14,6,9,0,14,0,14,6,9,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061009500,"Census Tract 95, New York County, New York",Manhattan,3765,442,3427,393,2445,364,259,105,0,14,605,172,0,14,24,30,94,58,13,22,81,57,338,151,123,104,0,14,10,16,0,14,0,14,82,67,123,79,99,68,24,29
1400000US36061009600,"Census Tract 96, New York County, New York",Manhattan,560,61,430,78,93,50,179,77,0,14,84,32,0,14,7,9,67,132,31,66,36,66,130,61,25,41,0,14,0,14,0,14,0,14,87,22,18,16,18,16,0,14
1400000US36061009700,"Census Tract 97, New York County, New York",Manhattan,4875,739,3685,695,2039,509,423,508,0,14,821,298,0,14,271,346,131,83,43,49,88,70,1190,334,168,184,0,14,13,24,0,14,0,14,447,298,562,304,390,263,172,180
1400000US36061009800,"Census Tract 98, New York County, New York",Manhattan,8874,1231,8417,1185,5836,1123,112,107,0,19,1947,676,0,19,30,49,492,257,107,114,385,250,457,262,34,57,0,19,0,19,0,19,0,19,126,109,297,228,259,215,38,66
1400000US36061009901,"Census Tract 99.01, New York County, New York",Manhattan,1948,462,1794,456,1272,481,55,52,0,14,313,168,0,14,32,48,122,123,16,73,106,87,154,74,53,49,0,14,0,14,0,14,0,14,49,48,52,49,52,49,0,14
1400000US36061009902,"Census Tract 99.02, New York County, New York",Manhattan,4019,576,3325,553,1691,374,394,174,0,14,947,408,0,14,82,123,211,181,47,50,164,176,694,244,133,111,33,42,0,14,0,14,0,14,93,69,435,212,418,216,17,35
1400000US36061009903,"Census Tract 99.03, New York County, New York",Manhattan,1465,196,1259,175,626,206,122,103,0,14,409,144,0,14,13,22,89,79,0,14,89,79,206,116,33,50,0,14,0,14,0,14,0,14,93,66,80,79,43,62,37,52
1400000US36061010000,"Census Tract 100, New York County, New York",Manhattan,1618,352,1324,208,978,193,39,41,0,14,259,123,0,14,0,14,48,42,27,34,21,22,294,314,241,310,0,14,0,14,0,14,0,14,18,20,35,36,35,36,0,14
1400000US36061010100,"Census Tract 101, New York County, New York",Manhattan,1862,258,1629,292,690,253,246,134,0,14,659,170,0,14,13,20,21,23,0,14,21,23,233,119,0,14,6,49,0,14,0,14,0,14,21,53,206,166,193,165,13,20
1400000US36061010200,"Census Tract 102, New York County, New York",Manhattan,267,160,262,161,204,138,25,48,0,14,16,17,0,14,0,14,17,26,0,14,17,26,5,8,5,8,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061010300,"Census Tract 103, New York County, New York",Manhattan,3410,699,3084,672,1630,599,319,230,0,14,924,281,0,14,28,23,183,138,13,23,170,134,326,162,168,140,0,14,0,14,0,14,0,14,1,3,157,95,157,95,0,14
1400000US36061010400,"Census Tract 104, New York County, New York",Manhattan,1058,210,1017,208,693,206,13,2,0,14,265,103,0,14,8,12,38,33,8,11,30,32,41,39,20,22,0,14,0,14,0,14,0,14,0,14,21,33,10,15,11,18
1400000US36061010601,"Census Tract 106.01, New York County, New York",Manhattan,7753,1702,7457,1671,6557,1642,180,169,19,29,410,171,0,19,0,19,291,172,36,57,255,163,296,261,0,19,0,19,0,19,0,19,0,19,0,19,296,261,296,261,0,19
1400000US36061010602,"Census Tract 106.02, New York County, New York",Manhattan,5214,573,4647,491,3186,516,276,203,0,19,891,319,0,19,93,102,201,131,14,23,187,129,567,288,130,104,0,19,15,26,0,19,0,19,53,77,369,281,280,266,89,107
1400000US36061010801,"Census Tract 108.01, New York County, New York",Manhattan,3161,527,2876,521,1883,451,123,98,0,14,559,278,0,14,53,74,258,330,0,14,258,330,285,196,51,62,11,12,11,13,0,14,0,14,159,176,53,84,53,84,0,14
1400000US36061010802,"Census Tract 108.02, New York County, New York",Manhattan,4136,1356,3995,1341,3327,1266,6,21,0,14,521,266,0,14,43,55,98,90,0,14,98,90,141,140,116,135,0,14,0,14,0,14,0,14,13,22,12,22,12,22,0,14
1400000US36061010803,"Census Tract 108.03, New York County, New York",Manhattan,1922,391,1838,402,1384,407,112,98,0,14,286,136,0,14,0,14,56,55,20,34,36,41,84,65,0,14,0,14,0,14,0,14,0,14,32,43,52,55,52,55,0,14
1400000US36061010900,"Census Tract 109, New York County, New York",Manhattan,208,47,194,52,99,47,37,31,0,14,47,24,0,14,0,14,11,11,3,6,8,9,14,31,0,14,0,14,0,14,0,14,0,14,0,14,14,31,14,31,0,14
1400000US36061011000,"Census Tract 110, New York County, New York",Manhattan,6760,1057,5511,894,4208,761,247,233,0,19,769,321,0,19,0,19,287,227,0,19,287,227,1249,492,699,491,0,19,0,19,0,19,0,19,122,188,428,327,428,327,0,19
1400000US36061011100,"Census Tract 111, New York County, New York",Manhattan,4711,648,4109,671,2014,485,441,257,0,14,1321,370,0,14,46,75,287,168,70,74,217,148,602,279,66,68,0,14,29,47,111,135,0,14,65,114,331,225,306,218,25,41
1400000US36061011201,"Census Tract 112.01, New York County, New York",Manhattan,862,182,783,174,583,152,0,14,0,14,157,105,0,14,15,22,28,27,16,18,12,19,79,54,6,10,0,14,0,14,0,14,0,14,38,39,35,32,35,32,0,14
1400000US36061011202,"Census Tract 112.02, New York County, New York",Manhattan,518,122,513,120,418,107,0,14,4,5,37,35,0,14,15,22,39,24,18,21,21,15,5,7,5,7,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061011203,"Census Tract 112.03, New York County, New York",Manhattan,986,203,968,198,660,190,0,14,0,14,199,112,0,14,18,28,91,73,66,69,25,28,18,20,18,20,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061011300,"Census Tract 113, New York County, New York",Manhattan,136,35,110,63,33,30,42,39,0,14,29,15,0,14,0,14,6,10,0,14,6,10,26,37,0,14,0,14,0,14,0,14,0,14,22,37,4,9,4,9,0,14
1400000US36061011401,"Census Tract 114.01, New York County, New York",Manhattan,1026,307,996,300,874,238,4,7,0,14,99,157,0,14,0,14,19,18,0,14,19,18,30,29,10,11,0,14,0,14,0,14,0,14,0,14,20,27,20,27,0,14
1400000US36061011402,"Census Tract 114.02, New York County, New York",Manhattan,2298,583,2100,564,1640,555,49,52,0,14,320,206,0,14,0,14,91,43,18,18,73,47,198,173,0,14,0,14,0,14,0,14,0,14,0,14,198,173,198,173,0,14
1400000US36061011500,"Census Tract 115, New York County, New York",Manhattan,3947,692,3505,683,1773,641,519,275,117,174,983,299,0,14,29,37,84,68,30,40,54,51,442,148,32,32,26,48,0,14,0,14,0,14,167,110,217,110,208,110,9,15
1400000US36061011600,"Census Tract 116, New York County, New York",Manhattan,2721,531,2438,536,1705,437,106,100,0,14,546,313,0,14,20,32,61,74,53,73,8,14,283,134,167,114,0,14,0,14,0,14,0,14,36,40,80,70,80,70,0,14
1400000US36061011700,"Census Tract 117, New York County, New York",Manhattan,5363,743,4358,750,2592,640,461,346,0,19,919,320,0,19,77,112,309,248,49,61,260,237,1005,300,96,90,15,25,0,19,0,19,0,19,429,247,465,244,398,239,67,66
1400000US36061011800,"Census Tract 118, New York County, New York",Manhattan,9264,1317,8809,1294,7661,1344,36,62,0,19,847,512,0,19,117,183,148,135,25,38,123,129,455,257,133,135,0,19,0,19,0,19,0,19,67,74,255,200,255,200,0,19
