geoid,tract_name,borough,B08301_E001,B08301_M001,B08301_E002,B08301_M002,B08301_E003,B08301_M003,B08301_E004,B08301_M004,B08301_E005,B08301_M005,B08301_E006,B08301_M006,B08301_E007,B08301_M007,B08301_E008,B08301_M008,B08301_E009,B08301_M009,B08301_E010,B08301_M010,B08301_E011,B08301_M011,B08301_E012,B08301_M012,B08301_E013,B08301_M013,B08301_E014,B08301_M014,B08301_E015,B08301_M015,B08301_E016,B08301_M016,B08301_E017,B08301_M017,B08301_E018,B08301_M018,B08301_E019,B08301_M019,B08301_E020,B08301_M020,B08301_E021,B08301_M021
1400000US36081059501,"Census Tract 595.01, Queens County, New York",Queens,872,259,310,131,275,130,35,29,25,29,10,16,0,14,0,14,0,14,464,185,126,87,338,168,0,14,0,14,0,14,12,18,0,14,0,14,6,9,0,14,80,55
1400000US36081059502,"Census Tract 595.02, Queens County, New York",Queens,1152,329,308,112,250,102,58,50,52,50,0,14,0,14,6,9,0,14,547,298,243,193,304,176,0,14,0,14,0,14,19,32,0,14,64,53,93,69,0,14,121,70
1400000US36081059600,"Census Tract 596, Queens County, New York",Queens,536,135,335,103,321,98,14,16,11,14,0,14,3,6,0,14,0,14,187,97,60,50,102,72,25,38,0,14,0,14,0,14,0,14,0,14,0,14,0,14,14,16
1400000US36081059800,"Census Tract 598, Queens County, New York",Queens,766,229,552,158,400,114,152,109,76,42,27,41,49,80,0,14,0,14,124,65,92,59,32,29,0,14,0,14,0,14,0,14,0,14,25,36,11,16,0,14,54,66
1400000US36081059900,"Census Tract 599, Queens County, New York",Queens,719,133,288,77,256,68,32,30,32,30,0,14,0,14,0,14,0,14,248,119,202,109,46,40,0,14,0,14,0,14,8,13,0,14,0,14,26,21,37,35,112,74
1400000US36081060000,"Census Tract 600, Queens County, New York",Queens,588,135,310,72,250,73,60,12,7,11,53,5,0,14,0,14,0,14,107,47,63,34,44,33,0,14,0,14,0,14,0,14,0,14,4,6,0,14,0,14,167,108
1400000US36081060100,"Census Tract 601, Queens County, New York",Queens,1033,286,350,145,275,137,75,61,75,61,0,14,0,14,0,14,0,14,475,169,183,120,292,175,0,14,0,14,0,14,0,14,0,14,37,45,71,83,0,14,100,67
1400000US36081060300,"Census Tract 603, Queens County, New York",Queens,879,229,454,163,327,141,127,78,127,78,0,14,0,14,0,14,0,14,309,145,125,92,184,79,0,14,0,14,0,14,0,14,0,14,21,15,0,14,25,30,70,55
1400000US36081060600,"Census Tract 606, Queens County, New York",Queens,655,136,397,123,369,117,28,34,28,34,0,14,0,14,0,14,0,14,196,101,154,105,42,30,0,14,0,14,0,14,0,14,0,14,0,14,27,41,0,14,35,27
1400000US36081060701,"Census Tract 607.01, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081060800,"Census Tract 608, Queens County, New York",Queens,696,161,392,104,373,106,19,19,19,19,0,14,0,14,0,14,0,14,234,112,107,102,123,70,4,20,0,14,0,14,0,14,0,14,0,14,6,2,18,27,46,41
1400000US36081061000,"Census Tract 610, Queens County, New York",Queens,513,155,375,130,345,121,30,30,30,30,0,14,0,14,0,14,0,14,106,53,18,29,26,26,62,39,0,14,0,14,0,14,0,14,0,14,0,14,8,11,24,24
1400000US36081061200,"Census Tract 612, Queens County, New York",Queens,872,309,624,313,529,301,95,86,37,44,0,14,58,81,0,14,0,14,196,91,113,89,45,31,38,42,0,14,0,14,0,14,0,14,0,14,0,14,0,14,52,35
1400000US36081061301,"Census Tract 613.01, Queens County, New York",Queens,2873,494,656,305,656,305,0,19,0,19,0,19,0,19,0,19,0,19,1617,423,291,174,1326,382,0,19,0,19,0,19,20,32,0,19,79,70,130,87,0,19,371,131
1400000US36081061302,"Census Tract 613.02, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081061400,"Census Tract 614, Queens County, New York",Queens,515,109,326,108,278,97,48,55,42,54,6,11,0,14,0,14,0,14,167,78,36,33,131,54,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,22,18
1400000US36081061601,"Census Tract 616.01, Queens County, New York",Queens,888,190,587,205,479,191,108,79,108,79,0,14,0,14,0,14,0,14,245,80,63,32,151,65,31,25,0,14,0,14,0,14,0,14,0,14,0,14,0,14,56,36
1400000US36081061602,"Census Tract 616.02, Queens County, New York",Queens,548,130,210,105,205,105,5,2,0,14,0,14,0,14,5,2,0,14,221,81,62,60,97,69,56,61,6,9,0,14,0,14,0,14,0,14,0,14,31,32,86,56
1400000US36081061800,"Census Tract 618, Queens County, New York",Queens,1061,204,481,156,396,142,85,56,55,56,23,25,7,10,0,14,0,14,295,112,139,72,119,83,24,37,13,21,0,14,35,40,0,14,31,46,0,14,44,39,175,94
1400000US36081061900,"Census Tract 619, Queens County, New York",Queens,1716,641,915,434,883,437,32,51,32,51,0,14,0,14,0,14,0,14,520,241,117,80,370,228,24,26,9,16,0,14,13,20,0,14,0,14,31,47,74,77,163,64
1400000US36081062000,"Census Tract 620, Queens County, New York",Queens,825,209,554,189,506,187,48,34,16,16,12,18,0,14,20,25,0,14,176,123,49,63,127,102,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,95,45
1400000US36081062100,"Census Tract 621, Queens County, New York",Queens,1127,269,647,231,606,220,41,64,41,64,0,14,0,14,0,14,0,14,336,134,32,41,304,132,0,14,0,14,0,14,0,14,0,14,0,14,0,14,20,31,124,65
1400000US36081062200,"Census Tract 622, Queens County, New York",Queens,1054,289,714,250,619,236,95,61,55,41,15,16,0,14,25,40,0,14,239,102,89,64,150,83,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,101,77
1400000US36081062300,"Census Tract 623, Queens County, New York",Queens,891,142,437,97,396,97,41,36,41,36,0,14,0,14,0,14,0,14,295,98,113,54,182,79,0,14,0,14,0,14,0,14,0,14,0,14,44,35,56,48,59,34
1400000US36081062400,"Census Tract 624, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081062500,"Census Tract 625, Queens County, New York",Queens,1139,257,472,149,437,146,35,23,35,23,0,14,0,14,0,14,0,14,449,184,110,56,339,177,0,14,0,14,0,14,5,8,0,14,0,14,52,65,8,12,153,109
1400000US36081062600,"Census Tract 626, Queens County, New York",Queens,1613,312,829,179,720,177,109,75,47,36,62,66,0,14,0,14,0,14,477,177,213,123,219,94,45,54,0,14,0,14,31,49,0,14,0,14,28,21,20,29,228,128
1400000US36081062700,"Census Tract 627, Queens County, New York",Queens,1344,414,435,222,316,188,119,159,56,90,21,33,42,67,0,14,0,14,444,239,73,78,371,201,0,14,0,14,0,14,7,14,0,14,0,14,183,116,35,46,240,172
1400000US36081062900,"Census Tract 629, Queens County, New York",Queens,1502,278,747,208,621,176,126,110,115,109,11,19,0,14,0,14,0,14,608,204,87,71,521,214,0,14,0,14,0,14,0,14,0,14,10,18,65,70,18,22,54,48
1400000US36081063000,"Census Tract 630, Queens County, New York",Queens,728,184,359,131,353,129,6,9,6,9,0,14,0,14,0,14,0,14,254,150,42,42,166,114,6,9,40,63,0,14,0,14,0,14,0,14,0,14,23,19,92,63
1400000US36081063200,"Census Tract 632, Queens County, New York",Queens,1140,191,709,151,607,139,102,65,94,64,0,14,0,14,0,14,8,11,299,101,150,80,134,50,15,21,0,14,0,14,10,15,0,14,0,14,42,47,5,8,75,41
1400000US36081063301,"Census Tract 633.01, Queens County, New York",Queens,809,189,361,158,320,149,41,38,26,32,0,14,15,20,0,14,0,14,285,97,67,44,218,71,0,14,0,14,0,14,0,14,0,14,18,26,7,12,35,33,103,70
1400000US36081063302,"Census Tract 633.02, Queens County, New York",Queens,802,282,491,193,471,190,20,24,20,24,0,14,0,14,0,14,0,14,224,112,60,42,156,104,8,12,0,14,0,14,0,14,0,14,0,14,33,32,0,14,54,38
1400000US36081063500,"Census Tract 635, Queens County, New York",Queens,1153,305,571,205,546,208,25,23,20,23,0,14,0,14,5,8,0,14,276,161,108,65,168,139,0,14,0,14,0,14,0,14,0,14,0,14,180,130,19,29,107,63
1400000US36081063700,"Census Tract 637, Queens County, New York",Queens,1183,261,758,190,674,177,84,51,53,42,0,14,0,14,31,29,0,14,200,108,75,62,125,85,0,14,0,14,0,14,0,14,0,14,15,23,72,58,12,19,126,77
1400000US36081063800,"Census Tract 638, Queens County, New York",Queens,1872,352,1079,360,1051,359,28,33,28,33,0,14,0,14,0,14,0,14,415,175,129,92,107,95,116,117,63,71,0,14,66,110,0,14,0,14,49,65,41,49,222,119
1400000US36081063900,"Census Tract 639, Queens County, New York",Queens,1576,348,597,239,504,241,93,66,93,66,0,14,0,14,0,14,0,14,511,253,143,118,335,170,0,14,33,52,0,14,36,46,0,14,0,14,33,40,12,21,387,156
1400000US36081064101,"Census Tract 641.01, Queens County, New York",Queens,1030,176,352,117,336,108,16,24,16,24,0,14,0,14,0,14,0,14,572,122,170,95,402,107,0,14,0,14,0,14,0,14,0,14,52,59,0,14,19,28,35,38
1400000US36081064102,"Census Tract 641.02, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081064500,"Census Tract 645, Queens County, New York",Queens,885,150,254,131,243,129,11,13,6,9,0,14,5,9,0,14,0,14,403,120,96,56,245,87,62,71,0,14,0,14,0,14,0,14,29,33,42,41,0,14,157,72
1400000US36081064600,"Census Tract 646, Queens County, New York",Queens,1679,274,897,192,870,194,27,25,27,25,0,14,0,14,0,14,0,14,421,120,193,99,170,77,39,29,19,24,0,14,11,17,0,14,0,14,44,51,0,14,306,100
1400000US36081065000,"Census Tract 650, Queens County, New York",Queens,1291,213,680,182,662,180,18,18,0,14,18,18,0,14,0,14,0,14,384,150,50,23,201,123,69,55,64,55,0,14,35,40,0,14,0,14,8,11,0,14,184,96
1400000US36081065401,"Census Tract 654.01, Queens County, New York",Queens,1573,234,878,213,769,211,109,60,88,57,10,16,11,17,0,14,0,14,608,177,308,148,241,67,36,46,23,41,0,14,0,14,0,14,0,14,0,14,0,14,87,66
1400000US36081065402,"Census Tract 654.02, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081065501,"Census Tract 655.01, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081065600,"Census Tract 656, Queens County, New York",Queens,2820,521,1624,368,1514,351,110,82,70,71,0,19,14,22,26,41,0,19,913,415,297,159,293,219,286,224,37,59,0,19,0,19,0,19,0,19,38,48,0,19,245,138
1400000US36081065702,"Census Tract 657.02, Queens County, New York",Queens,558,112,225,60,214,56,11,15,3,5,0,14,0,14,7,13,1,7,299,105,66,40,233,108,0,14,0,14,0,14,0,14,0,14,0,14,15,16,0,14,19,31
1400000US36081065703,"Census Tract 657.03, Queens County, New York",Queens,1428,428,1099,413,917,391,182,92,124,78,15,24,43,51,0,14,0,14,145,67,63,53,82,52,0,14,0,14,0,14,0,14,0,14,26,41,0,14,0,14,158,93
1400000US36081065900,"Census Tract 659, Queens County, New York",Queens,897,194,467,117,358,132,109,62,109,62,0,14,0,14,0,14,0,14,286,179,156,144,130,75,0,14,0,14,0,14,22,25,0,14,0,14,38,31,5,8,79,57
1400000US36081066000,"Census Tract 660, Queens County, New York",Queens,1896,433,1218,356,937,324,281,175,270,175,11,18,0,14,0,14,0,14,388,149,47,39,206,149,60,84,75,71,0,14,19,28,0,14,0,14,44,39,40,54,187,120
1400000US36081066100,"Census Tract 661, Queens County, New York",Queens,677,152,229,98,168,80,61,42,61,42,0,14,0,14,0,14,0,14,275,111,30,32,245,109,0,14,0,14,0,14,9,11,0,14,0,14,30,23,18,16,116,51
1400000US36081066301,"Census Tract 663.01, Queens County, New York",Queens,1169,180,457,121,355,116,102,46,97,46,0,14,0,14,0,14,5,8,362,103,93,39,269,100,0,14,0,14,0,14,0,14,12,13,3,5,113,52,18,20,204,86
1400000US36081066302,"Census Tract 663.02, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081066401,"Census Tract 664.01, Queens County, New York",Queens,929,450,419,237,273,129,146,141,118,130,0,14,28,47,0,14,0,14,257,201,143,167,114,127,0,14,0,14,0,14,0,14,0,14,0,14,16,44,0,14,237,293
1400000US36081066402,"Census Tract 664.02, Queens County, New York",Queens,1675,322,706,260,656,246,50,51,39,49,0,14,0,14,0,14,11,17,818,236,439,212,379,178,0,14,0,14,0,14,0,14,0,14,0,14,41,64,0,14,110,99
1400000US36081066403,"Census Tract 664.03, Queens County, New York",Queens,2376,541,1411,348,1291,323,120,108,120,108,0,19,0,19,0,19,0,19,464,193,82,79,284,143,55,77,43,69,0,19,0,19,0,19,0,19,26,27,0,19,475,274
1400000US36081066404,"Census Tract 664.04, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081066501,"Census Tract 665.01, Queens County, New York",Queens,1926,369,1252,285,1066,247,186,120,137,104,34,47,15,21,0,14,0,14,299,144,81,68,218,108,0,14,0,14,0,14,0,14,0,14,0,14,36,38,48,56,291,126
1400000US36081066701,"Census Tract 667.01, Queens County, New York",Queens,1108,245,621,213,524,212,97,52,0,14,97,52,0,14,0,14,0,14,403,122,239,120,164,78,0,14,0,14,0,14,0,14,0,14,0,14,36,45,0,14,48,44
1400000US36081066900,"Census Tract 669, Queens County, New York",Queens,804,175,411,150,312,122,99,61,48,35,38,41,0,14,13,21,0,14,223,101,94,61,129,80,0,14,0,14,0,14,0,14,0,14,0,14,41,27,0,14,129,76
1400000US36081067100,"Census Tract 671, Queens County, New York",Queens,1168,238,685,183,564,159,121,67,121,67,0,14,0,14,0,14,0,14,242,81,120,56,122,54,0,14,0,14,0,14,0,14,0,14,21,23,14,15,38,56,168,95
1400000US36081067700,"Census Tract 677, Queens County, New York",Queens,898,130,344,82,296,76,48,32,43,30,0,14,0,14,0,14,5,9,328,121,120,89,208,93,0,14,0,14,0,14,0,14,10,14,56,53,106,49,23,28,31,24
1400000US36081067900,"Census Tract 679, Queens County, New York",Queens,1855,310,662,168,571,146,91,65,44,43,20,27,27,43,0,14,0,14,1050,260,221,104,829,225,0,14,0,14,0,14,13,21,0,14,0,14,65,82,0,14,65,43
1400000US36081068000,"Census Tract 680, Queens County, New York",Queens,3229,529,1827,439,1769,435,58,64,58,64,0,19,0,19,0,19,0,19,950,219,295,155,496,144,127,92,32,49,0,19,25,41,0,19,0,19,45,47,45,73,337,213
1400000US36081068200,"Census Tract 682, Queens County, New York",Queens,506,99,270,88,246,90,24,22,24,22,0,14,0,14,0,14,0,14,181,92,6,10,162,92,0,14,13,21,0,14,11,18,0,14,0,14,31,30,0,14,13,13
1400000US36081068300,"Census Tract 683, Queens County, New York",Queens,2050,245,464,162,382,143,82,58,16,24,22,33,31,45,0,14,13,20,1198,196,192,105,1006,182,0,14,0,14,0,14,77,105,0,14,0,14,100,51,0,14,211,128
1400000US36081068700,"Census Tract 687, Queens County, New York",Queens,1856,241,389,146,292,138,97,78,97,78,0,14,0,14,0,14,0,14,1095,239,220,153,875,200,0,14,0,14,0,14,12,19,0,14,1,3,24,27,30,44,305,132
1400000US36081069000,"Census Tract 690, Queens County, New York",Queens,1738,351,926,239,893,241,33,40,33,40,0,14,0,14,0,14,0,14,384,175,175,103,192,120,17,24,0,14,0,14,59,69,0,14,28,45,20,33,0,14,321,133
1400000US36081069300,"Census Tract 693, Queens County, New York",Queens,1553,456,544,377,481,373,63,40,63,40,0,14,0,14,0,14,0,14,588,148,101,65,487,129,0,14,0,14,0,14,47,33,0,14,10,11,39,45,81,120,244,155
1400000US36081069400,"Census Tract 694, Queens County, New York",Queens,1774,338,1058,261,951,227,107,92,107,92,0,14,0,14,0,14,0,14,437,160,141,99,264,133,0,14,32,50,0,14,17,27,0,14,0,14,27,43,111,134,124,92
1400000US36081069500,"Census Tract 695, Queens County, New York",Queens,1163,208,307,100,299,94,8,12,8,12,0,14,0,14,0,14,0,14,521,130,116,89,405,123,0,14,0,14,0,14,19,24,24,38,12,11,93,60,9,14,178,89
1400000US36081069701,"Census Tract 697.01, Queens County, New York",Queens,1998,224,508,152,390,113,118,98,118,98,0,14,0,14,0,14,0,14,914,190,95,73,819,183,0,14,0,14,0,14,0,14,0,14,26,28,81,58,0,14,469,170
1400000US36081069702,"Census Tract 697.02, Queens County, New York",Queens,1704,364,655,203,614,221,41,31,41,31,0,14,0,14,0,14,0,14,469,144,29,29,427,147,13,25,0,14,0,14,15,25,0,14,0,14,214,99,54,81,297,212
1400000US36081070300,"Census Tract 703, Queens County, New York",Queens,1059,169,386,123,373,122,13,17,13,17,0,14,0,14,0,14,0,14,358,123,90,62,268,115,0,14,0,14,0,14,0,14,0,14,4,9,16,16,1,4,294,186
1400000US36081070700,"Census Tract 707, Queens County, New York",Queens,1176,236,437,177,395,176,42,29,36,28,6,9,0,14,0,14,0,14,393,93,29,24,337,97,27,22,0,14,0,14,7,11,0,14,0,14,8,11,25,21,306,126
1400000US36081070900,"Census Tract 709, Queens County, New York",Queens,1433,240,323,130,248,92,75,100,43,52,32,48,0,14,0,14,0,14,710,212,0,14,680,214,30,33,0,14,0,14,0,14,0,14,12,18,69,46,0,14,319,122
1400000US36081071100,"Census Tract 711, Queens County, New York",Queens,3092,423,608,199,559,181,49,66,49,66,0,19,0,19,0,19,0,19,1329,242,130,92,1189,231,10,21,0,19,0,19,38,62,0,19,38,61,181,105,66,59,832,353
1400000US36081071303,"Census Tract 713.03, Queens County, New York",Queens,3121,673,742,287,631,294,111,174,111,174,0,19,0,19,0,19,0,19,1354,346,41,40,1313,342,0,19,0,19,0,19,0,19,0,19,0,19,189,174,0,19,836,349
1400000US36081071304,"Census Tract 713.04, Queens County, New York",Queens,3290,603,456,184,414,174,42,52,42,52,0,19,0,19,0,19,0,19,1625,377,12,26,1542,401,71,111,0,19,0,19,0,19,0,19,0,19,160,137,35,40,1014,381
1400000US36081071305,"Census Tract 713.05, Queens County, New York",Queens,2990,538,575,259,502,247,73,68,51,59,22,35,0,19,0,19,0,19,1362,364,168,164,1173,305,0,19,21,32,0,19,0,19,0,19,0,19,168,198,178,176,707,319
1400000US36081071306,"Census Tract 713.06, Queens County, New York",Queens,3407,663,475,231,417,212,58,68,58,68,0,19,0,19,0,19,0,19,2005,461,179,117,1826,472,0,19,0,19,0,19,49,61,0,19,41,67,472,305,0,19,365,188
1400000US36081071600,"Census Tract 716, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081071701,"Census Tract 717.01, Queens County, New York",Queens,2169,491,411,195,359,170,52,54,35,45,17,28,0,14,0,14,0,14,1037,264,181,132,856,269,0,14,0,14,0,14,160,151,0,14,0,14,39,45,0,14,522,394
1400000US36081071702,"Census Tract 717.02, Queens County, New York",Queens,2215,368,380,190,316,150,64,69,53,66,11,19,0,14,0,14,0,14,1224,258,63,50,1161,260,0,14,0,14,0,14,0,14,0,14,25,40,203,115,0,14,383,156
1400000US36081071900,"Census Tract 719, Queens County, New York",Queens,1637,253,545,153,508,155,37,40,37,40,0,14,0,14,0,14,0,14,739,184,370,165,369,136,0,14,0,14,0,14,0,14,0,14,0,14,140,52,33,38,180,97
1400000US36081072100,"Census Tract 721, Queens County, New York",Queens,2664,570,712,244,591,244,121,103,121,103,0,19,0,19,0,19,0,19,1077,385,244,154,833,317,0,19,0,19,0,19,0,19,0,19,0,19,289,178,18,32,568,525
1400000US36081072300,"Census Tract 723, Queens County, New York",Queens,1092,272,233,93,213,87,20,24,20,24,0,14,0,14,0,14,0,14,353,76,0,14,326,81,27,23,0,14,0,14,5,8,0,14,0,14,23,19,6,9,472,246
1400000US36081072900,"Census Tract 729, Queens County, New York",Queens,671,200,220,112,202,106,18,20,18,20,0,14,0,14,0,14,0,14,317,165,34,39,283,153,0,14,0,14,0,14,4,9,0,14,0,14,5,7,4,9,121,80
1400000US36081073100,"Census Tract 731, Queens County, New York",Queens,896,156,295,82,282,81,13,14,0,14,13,14,0,14,0,14,0,14,386,97,7,9,347,92,22,21,10,14,0,14,7,11,0,14,0,14,42,32,0,14,166,72
1400000US36081073700,"Census Tract 737, Queens County, New York",Queens,1301,223,260,136,243,134,17,23,17,23,0,14,0,14,0,14,0,14,593,156,5,8,545,150,43,46,0,14,0,14,0,14,0,14,31,50,29,48,36,40,352,126
1400000US36081073900,"Census Tract 739, Queens County, New York",Queens,2957,479,742,305,700,291,42,68,42,68,0,19,0,19,0,19,0,19,1253,341,44,46,1209,350,0,19,0,19,0,19,0,19,0,19,0,19,54,53,16,26,892,278
1400000US36081074100,"Census Tract 741, Queens County, New York",Queens,1918,463,383,196,325,186,58,72,58,72,0,14,0,14,0,14,0,14,1002,279,109,65,818,278,75,62,0,14,0,14,0,14,0,14,30,36,62,44,0,14,441,166
1400000US36081074300,"Census Tract 743, Queens County, New York",Queens,1904,722,674,440,665,439,9,14,0,14,0,14,0,14,9,14,0,14,601,187,52,55,549,163,0,14,0,14,0,14,0,14,0,14,0,14,321,258,0,14,308,112
1400000US36081074500,"Census Tract 745, Queens County, New York",Queens,1699,484,612,286,517,291,95,50,71,49,24,28,0,14,0,14,0,14,745,352,250,213,495,192,0,14,0,14,0,14,0,14,0,14,0,14,91,66,11,17,240,116
1400000US36081074700,"Census Tract 747, Queens County, New York",Queens,1933,391,611,208,544,184,67,93,61,92,0,14,6,15,0,14,0,14,985,264,137,90,848,242,0,14,0,14,0,14,15,21,0,14,0,14,112,83,49,35,161,92
1400000US36081074900,"Census Tract 749, Queens County, New York",Queens,796,156,185,93,165,93,20,18,5,8,15,17,0,14,0,14,0,14,279,92,19,25,243,89,10,12,7,10,0,14,0,14,0,14,5,8,17,18,0,14,310,104
1400000US36081075701,"Census Tract 757.01, Queens County, New York",Queens,2728,407,900,393,641,319,259,182,241,180,0,19,18,28,0,19,0,19,1079,291,62,62,1017,271,0,19,0,19,0,19,0,19,0,19,17,30,56,57,39,61,637,209
1400000US36081075702,"Census Tract 757.02, Queens County, New York",Queens,2865,779,589,297,550,287,39,65,39,65,0,19,0,19,0,19,0,19,1185,341,54,53,1131,332,0,19,0,19,0,19,0,19,0,19,0,19,196,140,276,143,619,486
1400000US36081076901,"Census Tract 769.01, Queens County, New York",Queens,2535,359,829,225,829,225,0,19,0,19,0,19,0,19,0,19,0,19,1052,184,0,19,981,176,71,90,0,19,0,19,0,19,0,19,0,19,81,67,32,36,541,235
1400000US36081076902,"Census Tract 769.02, Queens County, New York",Queens,828,149,131,75,131,75,0,14,0,14,0,14,0,14,0,14,0,14,434,129,11,14,389,132,34,29,0,14,0,14,0,14,0,14,0,14,23,16,52,44,188,74
1400000US36081077300,"Census Tract 773, Queens County, New York",Queens,1278,225,191,93,143,75,48,58,16,24,0,14,32,52,0,14,0,14,665,156,26,20,601,155,38,35,0,14,0,14,47,57,0,14,37,56,61,50,12,18,265,136
1400000US36081077500,"Census Tract 775, Queens County, New York",Queens,1152,243,422,158,362,147,60,35,50,32,10,16,0,14,0,14,0,14,544,163,95,89,300,109,149,102,0,14,0,14,26,24,0,14,0,14,24,28,13,21,123,74
1400000US36081077902,"Census Tract 779.02, Queens County, New York",Queens,2279,507,1175,244,919,202,256,153,226,153,11,17,0,19,0,19,19,27,650,403,404,381,226,143,20,24,0,19,0,19,13,20,0,19,0,19,135,124,47,51,259,130
1400000US36081077903,"Census Tract 779.03, Queens County, New York",Queens,1760,418,746,210,717,211,29,36,29,36,0,14,0,14,0,14,0,14,615,273,330,251,260,109,25,27,0,14,0,14,0,14,0,14,0,14,109,107,0,14,290,166
1400000US36081077904,"Census Tract 779.04, Queens County, New York",Queens,2269,499,1012,336,932,332,80,61,28,34,19,26,33,38,0,19,0,19,961,266,766,234,176,104,19,31,0,19,0,19,9,16,0,19,0,19,17,22,68,65,202,142
1400000US36081077905,"Census Tract 779.05, Queens County, New York",Queens,1647,466,723,293,657,292,66,49,66,49,0,14,0,14,0,14,0,14,452,183,101,86,340,118,11,17,0,14,0,14,1,2,0,14,0,14,45,37,127,194,299,147
1400000US36081077906,"Census Tract 779.06, Queens County, New York",Queens,1904,358,926,190,775,177,151,91,90,69,0,14,4,11,0,14,57,53,528,212,227,91,301,189,0,14,0,14,0,14,20,29,0,14,44,61,132,117,0,14,254,145
1400000US36081077907,"Census Tract 779.07, Queens County, New York",Queens,1108,179,510,144,389,132,121,80,42,33,0,14,41,61,0,14,38,57,252,140,119,79,133,116,0,14,0,14,0,14,0,14,0,14,0,14,228,28,14,24,104,68
1400000US36081077908,"Census Tract 779.08, Queens County, New York",Queens,1340,201,489,162,469,155,20,21,14,17,5,7,1,3,0,14,0,14,578,198,221,140,345,122,12,20,0,14,0,14,52,73,0,14,0,14,54,45,0,14,167,102
1400000US36081078800,"Census Tract 788, Queens County, New York",Queens,960,272,555,228,504,218,51,46,43,42,0,14,0,14,8,12,0,14,344,141,211,96,117,65,16,25,0,14,0,14,32,36,0,14,0,14,0,14,0,14,29,35
1400000US36081079000,"Census Tract 790, Queens County, New York",Queens,1548,272,753,250,630,234,123,92,115,91,0,14,8,13,0,14,0,14,580,144,271,93,305,103,4,6,0,14,0,14,8,12,0,14,0,14,109,128,0,14,98,96
1400000US36081079200,"Census Tract 792, Queens County, New York",Queens,1155,241,680,188,605,170,75,67,73,67,0,14,2,5,0,14,0,14,402,132,125,62,277,123,0,14,0,14,0,14,13,20,0,14,0,14,0,14,0,14,60,58
1400000US36081079300,"Census Tract 793, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081079701,"Census Tract 797.01, Queens County, New York",Queens,2587,606,994,388,713,390,281,162,158,115,35,57,0,19,73,100,15,24,813,221,336,174,477,159,0,19,0,19,0,19,0,19,0,19,0,19,224,136,194,286,362,181
1400000US36081079702,"Census Tract 797.02, Queens County, New York",Queens,1592,409,789,402,538,351,251,155,43,36,50,80,80,108,60,68,18,27,371,159,117,98,254,128,0,14,0,14,0,14,0,14,0,14,22,35,174,123,146,111,90,55
1400000US36081079900,"Census Tract 799, Queens County, New York",Queens,1202,449,527,253,332,174,195,180,79,94,18,27,0,14,98,149,0,14,211,118,88,64,123,103,0,14,0,14,0,14,0,14,0,14,0,14,175,116,0,14,289,257
1400000US36081080301,"Census Tract 803.01, Queens County, New York",Queens,1738,376,917,231,728,214,189,104,59,46,35,31,0,14,95,84,0,14,597,299,365,194,232,141,0,14,0,14,0,14,0,14,13,22,23,36,127,132,0,14,61,57
1400000US36081080302,"Census Tract 803.02, Queens County, New York",Queens,1518,336,835,238,645,218,190,78,19,26,35,42,81,43,55,52,0,14,303,138,126,104,177,93,0,14,0,14,0,14,0,14,0,14,0,14,43,70,0,14,337,152
